name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL battery large charger HMV 2023,PL,,battery large charger,,HMV,HMV,,2023,2023,TRUE,140.0,
PL battery large charger HMV 2024,PL,,battery large charger,,HMV,HMV,,2024,2024,TRUE,180.0,
PL battery large power HMV 2021,PL,,battery large power,,HMV,HMV,,2021,2021,TRUE,50.0,
PL battery large power HMV 2022,PL,,battery large power,,HMV,HMV,,2022,2022,TRUE,100.0,
PL battery large power HMV 2023,PL,,battery large power,,HMV,HMV,,2023,2023,TRUE,150.0,
PL battery large power HMV 2024,PL,,battery large power,,HMV,HMV,,2024,2024,TRUE,200.0,
PL battery large storage HMV 2021,PL,,battery large storage,,HMV,,,2021,2021,TRUE,200.0,
PL battery large storage HMV 2022,PL,,battery large storage,,HMV,,,2022,2022,TRUE,400.0,
PL battery large storage HMV 2023,PL,,battery large storage,,HMV,,,2023,2023,TRUE,600.0,
PL battery large storage HMV 2024,PL,,battery large storage,,HMV,,,2024,2024,TRUE,800.0,
PL biogas CHP industrial HMV biomass and biogas 2020,PL,,biogas CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,60.0,
PL biogas CHP industrial HMV biomass and biogas 2021,PL,,biogas CHP,industrial,HMV,,biomass and biogas,2021,2021,TRUE,60.0,
PL biogas CHP industrial HMV biomass and biogas 2022,PL,,biogas CHP,industrial,HMV,,biomass and biogas,2022,2022,TRUE,70.0,
PL biogas CHP industrial HMV biomass and biogas 2023,PL,,biogas CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,70.0,
PL biogas CHP industrial HMV biomass and biogas 2024,PL,,biogas CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,70.0,
PL biogas CHP public HMV biomass and biogas 2020,PL,,biogas CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,180.0,
PL biogas CHP public HMV biomass and biogas 2021,PL,,biogas CHP,public,HMV,,biomass and biogas,2021,2021,TRUE,190.0,
PL biogas CHP public HMV biomass and biogas 2022,PL,,biogas CHP,public,HMV,,biomass and biogas,2022,2022,TRUE,200.0,
PL biogas CHP public HMV biomass and biogas 2023,PL,,biogas CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,210.0,
PL biogas CHP public HMV biomass and biogas 2024,PL,,biogas CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,220.0,
PL biogas production industrial 2020,PL,,biogas production,industrial,,,,2020,2020,TRUE,150.0,
PL biogas production industrial 2021,PL,,biogas production,industrial,,,,2021,2021,TRUE,150.0,
PL biogas production industrial 2022,PL,,biogas production,industrial,,,,2022,2022,TRUE,180.0,
PL biogas production industrial 2023,PL,,biogas production,industrial,,,,2023,2023,TRUE,180.0,
PL biogas production industrial 2024,PL,,biogas production,industrial,,,,2024,2024,TRUE,180.0,
PL biogas production public 2020,PL,,biogas production,public,,,,2020,2020,TRUE,440.0,
PL biogas production public 2021,PL,,biogas production,public,,,,2021,2021,TRUE,470.0,
PL biogas production public 2022,PL,,biogas production,public,,,,2022,2022,TRUE,490.0,
PL biogas production public 2023,PL,,biogas production,public,,,,2023,2023,TRUE,520.0,
PL biogas production public 2024,PL,,biogas production,public,,,,2024,2024,TRUE,540.0,
