name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL śląskie CZ electricity import AC EHV 2022,PL śląskie,CZ,electricity import AC,,EHV,,,2022,2022,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2023,PL śląskie,CZ,electricity import AC,,EHV,,,2023,2023,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2025,PL śląskie,CZ,electricity import AC,,EHV,,,2025,2025,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2030,PL śląskie,CZ,electricity import AC,,EHV,,,2030,2030,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2035,PL śląskie,CZ,electricity import AC,,EHV,,,2035,2035,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2040,PL śląskie,CZ,electricity import AC,,EHV,,,2040,2040,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2045,PL śląskie,CZ,electricity import AC,,EHV,,,2045,2045,TRUE,1520,
PL śląskie CZ electricity import AC EHV 2050,PL śląskie,CZ,electricity import AC,,EHV,,,2050,2050,TRUE,1520,
SE PL pomorskie electricity export DC EHV 2020,SE,PL pomorskie,electricity export DC,,,EHV,,2020,2020,TRUE,600,
SE PL pomorskie electricity export DC EHV 2021,SE,PL pomorskie,electricity export DC,,,EHV,,2021,2021,TRUE,600,
SE PL pomorskie electricity export DC EHV 2022,SE,PL pomorskie,electricity export DC,,,EHV,,2022,2022,TRUE,600,
SE PL pomorskie electricity export DC EHV 2023,SE,PL pomorskie,electricity export DC,,,EHV,,2023,2023,TRUE,600,
SE PL pomorskie electricity export DC EHV 2025,SE,PL pomorskie,electricity export DC,,,EHV,,2025,2025,TRUE,600,
SE PL pomorskie electricity export DC EHV 2030,SE,PL pomorskie,electricity export DC,,,EHV,,2030,2030,TRUE,600,
SE PL pomorskie electricity export DC EHV 2035,SE,PL pomorskie,electricity export DC,,,EHV,,2035,2035,TRUE,600,
SE PL pomorskie electricity export DC EHV 2040,SE,PL pomorskie,electricity export DC,,,EHV,,2040,2040,TRUE,600,
