name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL kujawsko-pomorskie biomass wood heat biomass and biogas 2025,PL kujawsko-pomorskie,,biomass wood heat,,biomass and biogas,,,2025,2025,TRUE,854.8,
PL kujawsko-pomorskie biomass wood heat biomass and biogas 2030,PL kujawsko-pomorskie,,biomass wood heat,,biomass and biogas,,,2030,2030,TRUE,684.4,
PL kujawsko-pomorskie biomass wood heat biomass and biogas 2035,PL kujawsko-pomorskie,,biomass wood heat,,biomass and biogas,,,2035,2035,TRUE,514.0,
PL kujawsko-pomorskie biomass wood heat biomass and biogas 2040,PL kujawsko-pomorskie,,biomass wood heat,,biomass and biogas,,,2040,2040,TRUE,340.7,
PL kujawsko-pomorskie biomass wood heat biomass and biogas 2045,PL kujawsko-pomorskie,,biomass wood heat,,biomass and biogas,,,2045,2045,TRUE,170.4,
PL kujawsko-pomorskie biomass wood supply 2020,PL kujawsko-pomorskie,,biomass wood supply,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2025,PL kujawsko-pomorskie,,biomass wood supply,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2030,PL kujawsko-pomorskie,,biomass wood supply,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2035,PL kujawsko-pomorskie,,biomass wood supply,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2040,PL kujawsko-pomorskie,,biomass wood supply,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2045,PL kujawsko-pomorskie,,biomass wood supply,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie biomass wood supply 2050,PL kujawsko-pomorskie,,biomass wood supply,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie building retrofits heat centralised 2025,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2025,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat centralised 2030,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2030,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat centralised 2035,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2035,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat centralised 2040,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2040,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat centralised 2045,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2045,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat centralised 2050,PL kujawsko-pomorskie,,building retrofits,heat centralised,,,,2050,,FALSE,23.0,
PL kujawsko-pomorskie building retrofits heat decentralised 2025,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2025,,FALSE,111.3,
PL kujawsko-pomorskie building retrofits heat decentralised 2030,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2030,,FALSE,111.3,
PL kujawsko-pomorskie building retrofits heat decentralised 2035,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2035,,FALSE,111.3,
PL kujawsko-pomorskie building retrofits heat decentralised 2040,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2040,,FALSE,111.3,
PL kujawsko-pomorskie building retrofits heat decentralised 2045,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2045,,FALSE,111.3,
PL kujawsko-pomorskie building retrofits heat decentralised 2050,PL kujawsko-pomorskie,,building retrofits,heat decentralised,,,,2050,,FALSE,111.3,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2020,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2025,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2025,2025,TRUE,118.3,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2030,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2030,2030,TRUE,11.3,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2035,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2040,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2040,2040,TRUE,85.1,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2045,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating biomass and biogas 2050,PL kujawsko-pomorskie,,centralised other heating,,,biomass and biogas,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating hard coal 2020,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised other heating hard coal 2025,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2025,2025,TRUE,106.0,
PL kujawsko-pomorskie centralised other heating hard coal 2030,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2030,2030,TRUE,8.5,
PL kujawsko-pomorskie centralised other heating hard coal 2035,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2035,2035,TRUE,16.6,
PL kujawsko-pomorskie centralised other heating hard coal 2040,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2040,2040,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating hard coal 2045,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating hard coal 2050,PL kujawsko-pomorskie,,centralised other heating,,,hard coal,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating natural gas 2020,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised other heating natural gas 2025,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2025,2025,TRUE,89.7,
PL kujawsko-pomorskie centralised other heating natural gas 2030,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2030,2030,TRUE,114.0,
PL kujawsko-pomorskie centralised other heating natural gas 2035,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2035,2035,TRUE,114.3,
PL kujawsko-pomorskie centralised other heating natural gas 2040,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2040,2040,TRUE,62.6,
PL kujawsko-pomorskie centralised other heating natural gas 2045,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2045,2045,TRUE,62.6,
PL kujawsko-pomorskie centralised other heating natural gas 2050,PL kujawsko-pomorskie,,centralised other heating,,,natural gas,,2050,2050,TRUE,62.6,
PL kujawsko-pomorskie centralised other heating other 2020,PL kujawsko-pomorskie,,centralised other heating,,,other,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised other heating other 2025,PL kujawsko-pomorskie,,centralised other heating,,,other,,2025,2025,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating other 2030,PL kujawsko-pomorskie,,centralised other heating,,,other,,2030,2030,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating other 2035,PL kujawsko-pomorskie,,centralised other heating,,,other,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating other 2040,PL kujawsko-pomorskie,,centralised other heating,,,other,,2040,2040,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating other 2045,PL kujawsko-pomorskie,,centralised other heating,,,other,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie centralised other heating other 2050,PL kujawsko-pomorskie,,centralised other heating,,,other,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2020,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2025,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2025,2025,TRUE,673.6,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2030,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2030,2030,TRUE,2803.8,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2035,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2035,2035,TRUE,2459.6,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2040,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2040,2040,TRUE,2057.4,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2045,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2045,2045,TRUE,673.6,
PL kujawsko-pomorskie centralised space heating biomass and biogas 2050,PL kujawsko-pomorskie,,centralised space heating,,,biomass and biogas,,2050,2050,TRUE,673.6,
PL kujawsko-pomorskie centralised space heating hard coal 2020,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised space heating hard coal 2025,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2025,2025,TRUE,2941.0,
PL kujawsko-pomorskie centralised space heating hard coal 2030,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2030,2030,TRUE,565.5,
PL kujawsko-pomorskie centralised space heating hard coal 2035,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2035,2035,TRUE,139.3,
PL kujawsko-pomorskie centralised space heating hard coal 2040,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2040,2040,TRUE,72.2,
PL kujawsko-pomorskie centralised space heating hard coal 2045,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2045,2045,TRUE,72.2,
PL kujawsko-pomorskie centralised space heating hard coal 2050,PL kujawsko-pomorskie,,centralised space heating,,,hard coal,,2050,2050,TRUE,72.2,
PL kujawsko-pomorskie centralised space heating natural gas 2020,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised space heating natural gas 2025,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2025,2025,TRUE,729.3,
PL kujawsko-pomorskie centralised space heating natural gas 2030,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2030,2030,TRUE,349.9,
PL kujawsko-pomorskie centralised space heating natural gas 2035,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2035,2035,TRUE,759.0,
PL kujawsko-pomorskie centralised space heating natural gas 2040,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2040,2040,TRUE,865.1,
PL kujawsko-pomorskie centralised space heating natural gas 2045,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2045,2045,TRUE,349.9,
PL kujawsko-pomorskie centralised space heating natural gas 2050,PL kujawsko-pomorskie,,centralised space heating,,,natural gas,,2050,2050,TRUE,349.9,
PL kujawsko-pomorskie centralised space heating other 2020,PL kujawsko-pomorskie,,centralised space heating,,,other,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised space heating other 2025,PL kujawsko-pomorskie,,centralised space heating,,,other,,2025,2025,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating other 2030,PL kujawsko-pomorskie,,centralised space heating,,,other,,2030,2030,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating other 2035,PL kujawsko-pomorskie,,centralised space heating,,,other,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating other 2040,PL kujawsko-pomorskie,,centralised space heating,,,other,,2040,2040,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating other 2045,PL kujawsko-pomorskie,,centralised space heating,,,other,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie centralised space heating other 2050,PL kujawsko-pomorskie,,centralised space heating,,,other,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2020,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2025,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2025,2025,TRUE,23.9,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2030,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2030,2030,TRUE,113.4,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2035,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2035,2035,TRUE,113.2,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2040,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2040,2040,TRUE,107.8,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2045,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2045,2045,TRUE,23.9,
PL kujawsko-pomorskie centralised water heating biomass and biogas 2050,PL kujawsko-pomorskie,,centralised water heating,,,biomass and biogas,,2050,2050,TRUE,23.9,
PL kujawsko-pomorskie centralised water heating hard coal 2020,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised water heating hard coal 2025,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2025,2025,TRUE,104.3,
PL kujawsko-pomorskie centralised water heating hard coal 2030,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2030,2030,TRUE,22.9,
PL kujawsko-pomorskie centralised water heating hard coal 2035,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2035,2035,TRUE,6.4,
PL kujawsko-pomorskie centralised water heating hard coal 2040,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2040,2040,TRUE,3.8,
PL kujawsko-pomorskie centralised water heating hard coal 2045,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2045,2045,TRUE,3.8,
PL kujawsko-pomorskie centralised water heating hard coal 2050,PL kujawsko-pomorskie,,centralised water heating,,,hard coal,,2050,2050,TRUE,3.8,
PL kujawsko-pomorskie centralised water heating natural gas 2020,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised water heating natural gas 2025,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2025,2025,TRUE,25.9,
PL kujawsko-pomorskie centralised water heating natural gas 2030,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2030,2030,TRUE,14.1,
PL kujawsko-pomorskie centralised water heating natural gas 2035,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2035,2035,TRUE,34.9,
PL kujawsko-pomorskie centralised water heating natural gas 2040,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2040,2040,TRUE,45.3,
PL kujawsko-pomorskie centralised water heating natural gas 2045,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2045,2045,TRUE,14.1,
PL kujawsko-pomorskie centralised water heating natural gas 2050,PL kujawsko-pomorskie,,centralised water heating,,,natural gas,,2050,2050,TRUE,14.1,
PL kujawsko-pomorskie centralised water heating other 2020,PL kujawsko-pomorskie,,centralised water heating,,,other,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie centralised water heating other 2025,PL kujawsko-pomorskie,,centralised water heating,,,other,,2025,2025,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating other 2030,PL kujawsko-pomorskie,,centralised water heating,,,other,,2030,2030,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating other 2035,PL kujawsko-pomorskie,,centralised water heating,,,other,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating other 2040,PL kujawsko-pomorskie,,centralised water heating,,,other,,2040,2040,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating other 2045,PL kujawsko-pomorskie,,centralised water heating,,,other,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie centralised water heating other 2050,PL kujawsko-pomorskie,,centralised water heating,,,other,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2020,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2025,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2025,2025,TRUE,1606.7,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2030,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2030,2030,TRUE,1406.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2035,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2035,2035,TRUE,1205.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2040,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2040,2040,TRUE,1004.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2045,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2045,2045,TRUE,803.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV 2050,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2050,2050,TRUE,603.0,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV new 2030,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2030,,FALSE,0.8,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV new 2035,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2035,,FALSE,639.5,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV new 2040,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2040,,FALSE,1197.4,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV new 2045,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2045,,FALSE,,
PL kujawsko-pomorskie connection HMV-vRES HMV vRES HMV new 2050,PL kujawsko-pomorskie,,connection HMV-vRES,,HMV vRES,HMV,,2050,,FALSE,,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2020,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2025,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2025,2025,TRUE,1606.7,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2030,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2030,2030,TRUE,1406.0,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2035,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2035,2035,TRUE,1205.0,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2040,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2040,2040,TRUE,1004.0,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2045,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2045,2045,TRUE,803.0,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES 2050,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2050,2050,TRUE,603.0,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES new 2030,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2030,,FALSE,0.8,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES new 2035,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2035,,FALSE,639.5,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES new 2040,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2040,,FALSE,1197.4,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES new 2045,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2045,,FALSE,,
PL kujawsko-pomorskie connection vRES-HMV HMV HMV vRES new 2050,PL kujawsko-pomorskie,,connection vRES-HMV,,HMV,HMV vRES,,2050,,FALSE,,
PL kujawsko-pomorskie decentralised space heating biomass 2020,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating biomass 2025,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2025,2025,TRUE,1752.7,
PL kujawsko-pomorskie decentralised space heating biomass 2030,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2030,2030,TRUE,1775.4,
PL kujawsko-pomorskie decentralised space heating biomass 2035,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2035,2035,TRUE,1280.6,
PL kujawsko-pomorskie decentralised space heating biomass 2040,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2040,2040,TRUE,817.6,
PL kujawsko-pomorskie decentralised space heating biomass 2045,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2045,2045,TRUE,817.6,
PL kujawsko-pomorskie decentralised space heating biomass 2050,PL kujawsko-pomorskie,,decentralised space heating,,,biomass,,2050,2050,TRUE,817.6,
PL kujawsko-pomorskie decentralised space heating hard coal 2020,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating hard coal 2025,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2025,2025,TRUE,1335.4,
PL kujawsko-pomorskie decentralised space heating hard coal 2030,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2030,2030,TRUE,644.4,
PL kujawsko-pomorskie decentralised space heating hard coal 2035,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie decentralised space heating hard coal 2040,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2040,2040,TRUE,0.0,
PL kujawsko-pomorskie decentralised space heating hard coal 2045,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2045,2045,TRUE,0.0,
PL kujawsko-pomorskie decentralised space heating hard coal 2050,PL kujawsko-pomorskie,,decentralised space heating,,,hard coal,,2050,2050,TRUE,0.0,
PL kujawsko-pomorskie decentralised space heating heat pump 2020,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating heat pump 2025,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2025,2025,TRUE,597.7,
PL kujawsko-pomorskie decentralised space heating heat pump 2030,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2030,2030,TRUE,893.7,
PL kujawsko-pomorskie decentralised space heating heat pump 2035,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2035,2035,TRUE,1477.6,
PL kujawsko-pomorskie decentralised space heating heat pump 2040,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2040,2040,TRUE,1608.9,
PL kujawsko-pomorskie decentralised space heating heat pump 2045,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2045,2045,TRUE,597.7,
PL kujawsko-pomorskie decentralised space heating heat pump 2050,PL kujawsko-pomorskie,,decentralised space heating,,,heat pump,,2050,2050,TRUE,597.7,
PL kujawsko-pomorskie decentralised space heating natural gas 2020,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating natural gas 2025,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2025,2025,TRUE,10.4,
PL kujawsko-pomorskie decentralised space heating natural gas 2030,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2030,2030,TRUE,67.5,
PL kujawsko-pomorskie decentralised space heating natural gas 2035,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2035,2035,TRUE,174.8,
PL kujawsko-pomorskie decentralised space heating natural gas 2040,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2040,2040,TRUE,168.2,
PL kujawsko-pomorskie decentralised space heating natural gas 2045,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2045,2045,TRUE,10.4,
PL kujawsko-pomorskie decentralised space heating natural gas 2050,PL kujawsko-pomorskie,,decentralised space heating,,,natural gas,,2050,2050,TRUE,10.4,
PL kujawsko-pomorskie decentralised space heating other 2020,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating other 2025,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2025,2025,TRUE,102.9,
PL kujawsko-pomorskie decentralised space heating other 2030,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2030,2030,TRUE,74.8,
PL kujawsko-pomorskie decentralised space heating other 2035,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2035,2035,TRUE,47.8,
PL kujawsko-pomorskie decentralised space heating other 2040,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2040,2040,TRUE,22.6,
PL kujawsko-pomorskie decentralised space heating other 2045,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2045,2045,TRUE,22.6,
PL kujawsko-pomorskie decentralised space heating other 2050,PL kujawsko-pomorskie,,decentralised space heating,,,other,,2050,2050,TRUE,22.6,
PL kujawsko-pomorskie decentralised space heating other RES 2020,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating other RES 2025,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2025,2025,TRUE,91.1,
PL kujawsko-pomorskie decentralised space heating other RES 2030,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2030,2030,TRUE,87.9,
PL kujawsko-pomorskie decentralised space heating other RES 2035,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2035,2035,TRUE,84.5,
PL kujawsko-pomorskie decentralised space heating other RES 2040,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2040,2040,TRUE,81.0,
PL kujawsko-pomorskie decentralised space heating other RES 2045,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2045,2045,TRUE,81.0,
PL kujawsko-pomorskie decentralised space heating other RES 2050,PL kujawsko-pomorskie,,decentralised space heating,,,other RES,,2050,2050,TRUE,81.0,
PL kujawsko-pomorskie decentralised space heating resistive heater 2020,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised space heating resistive heater 2025,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2025,2025,TRUE,264.4,
PL kujawsko-pomorskie decentralised space heating resistive heater 2030,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2030,2030,TRUE,190.8,
PL kujawsko-pomorskie decentralised space heating resistive heater 2035,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2035,2035,TRUE,122.6,
PL kujawsko-pomorskie decentralised space heating resistive heater 2040,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2040,2040,TRUE,59.1,
PL kujawsko-pomorskie decentralised space heating resistive heater 2045,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2045,2045,TRUE,59.1,
PL kujawsko-pomorskie decentralised space heating resistive heater 2050,PL kujawsko-pomorskie,,decentralised space heating,,,resistive heater,,2050,2050,TRUE,59.1,
PL kujawsko-pomorskie decentralised water heating biomass 2020,PL kujawsko-pomorskie,,decentralised water heating,,,biomass,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie decentralised water heating biomass 2025,PL kujawsko-pomorskie,,decentralised water heating,,,biomass,,2025,2025,TRUE,62.2,
PL kujawsko-pomorskie decentralised water heating biomass 2030,PL kujawsko-pomorskie,,decentralised water heating,,,biomass,,2030,2030,TRUE,71.8,
PL kujawsko-pomorskie decentralised water heating biomass 2035,PL kujawsko-pomorskie,,decentralised water heating,,,biomass,,2035,2035,TRUE,59.0,
