hour,DE,LT,PL,PL pomorskie,PL zachodniopomorskie,SE
2012-02-02 20:00:00,0.096,0.096,0.137,0.137,0.013,0.199
2012-02-02 21:00:00,0.077,0.159,0.157,0.157,0.045,0.198
2012-02-02 22:00:00,0.058,0.201,0.194,0.194,0.156,0.206
2012-02-02 23:00:00,0.039,0.027,0.161,0.161,0.359,0.214
2012-02-03 00:00:00,0.034,0.0,0.125,0.125,0.462,0.25
2012-02-03 01:00:00,0.033,0.0,0.103,0.103,0.386,0.287
2012-02-03 02:00:00,0.037,0.013,0.106,0.106,0.241,0.317
2012-02-03 03:00:00,0.067,0.107,0.085,0.085,0.149,0.344
2012-02-03 04:00:00,0.108,0.213,0.081,0.081,0.076,0.386
2012-02-03 05:00:00,0.182,0.266,0.108,0.108,0.037,0.407
2012-02-03 06:00:00,0.393,0.351,0.152,0.152,0.017,0.45
2012-02-03 07:00:00,0.5,0.701,0.209,0.209,0.006,0.535
2012-02-03 08:00:00,0.544,0.837,0.247,0.247,0.002,0.593
2012-02-03 09:00:00,0.518,0.817,0.238,0.238,0.001,0.575
2012-02-03 10:00:00,0.487,0.659,0.126,0.126,0.011,0.547
2012-02-03 11:00:00,0.412,0.689,0.067,0.067,0.049,0.579
2012-02-03 12:00:00,0.302,0.446,0.119,0.119,0.087,0.557
2012-02-03 13:00:00,0.222,0.243,0.346,0.346,0.126,0.552
2012-02-03 14:00:00,0.189,0.099,0.595,0.595,0.164,0.541
2012-02-03 15:00:00,0.164,0.048,0.642,0.642,0.213,0.505
2012-02-03 16:00:00,0.147,0.029,0.528,0.528,0.344,0.475
2012-02-03 17:00:00,0.134,0.009,0.368,0.368,0.494,0.448
2012-02-03 18:00:00,0.121,0.003,0.223,0.223,0.539,0.427
2012-02-03 19:00:00,0.11,0.008,0.141,0.141,0.44,0.425
2012-02-03 20:00:00,0.096,0.061,0.13,0.13,0.297,0.413
2012-02-03 21:00:00,0.082,0.174,0.114,0.114,0.14,0.388
2012-02-03 22:00:00,0.063,0.347,0.183,0.183,0.035,0.362
2012-02-03 23:00:00,0.072,0.652,0.195,0.195,0.031,0.45
2012-02-04 00:00:00,0.054,0.9,0.241,0.241,0.039,0.453
2012-02-04 01:00:00,0.044,0.943,0.293,0.293,0.055,0.468
2012-02-04 02:00:00,0.051,0.95,0.307,0.307,0.089,0.489
2012-02-04 03:00:00,0.058,0.95,0.294,0.294,0.152,0.485
2012-02-04 04:00:00,0.074,0.95,0.252,0.252,0.196,0.467
2012-02-04 05:00:00,0.077,0.95,0.226,0.226,0.234,0.438
2012-02-04 06:00:00,0.076,0.95,0.179,0.179,0.24,0.426
2012-02-04 07:00:00,0.07,0.95,0.135,0.135,0.23,0.41
2012-02-04 08:00:00,0.069,0.95,0.096,0.096,0.229,0.412
2012-02-04 09:00:00,0.065,0.949,0.074,0.074,0.231,0.4
2012-02-04 10:00:00,0.056,0.943,0.122,0.122,0.424,0.376
2012-02-04 11:00:00,0.055,0.941,0.162,0.162,0.366,0.42
2012-02-04 12:00:00,0.051,0.888,0.231,0.231,0.346,0.458
2012-02-04 13:00:00,0.047,0.747,0.298,0.298,0.426,0.443
2012-02-04 14:00:00,0.038,0.536,0.402,0.402,0.439,0.393
2012-02-04 15:00:00,0.037,0.434,0.492,0.492,0.407,0.345
2012-02-04 16:00:00,0.049,0.322,0.535,0.535,0.428,0.317
2012-02-04 17:00:00,0.07,0.28,0.546,0.546,0.478,0.296
2012-02-04 18:00:00,0.1,0.237,0.525,0.525,0.484,0.279
2012-02-04 19:00:00,0.146,0.221,0.5,0.5,0.455,0.266
2012-02-04 20:00:00,0.187,0.198,0.42,0.42,0.426,0.258
2012-02-04 21:00:00,0.242,0.14,0.317,0.317,0.376,0.255
2012-02-04 22:00:00,0.337,0.104,0.205,0.205,0.275,0.238
2012-02-04 23:00:00,0.506,0.085,0.173,0.173,0.234,0.251
2012-02-05 00:00:00,0.634,0.112,0.159,0.159,0.254,0.222
2012-02-05 01:00:00,0.644,0.062,0.147,0.147,0.312,0.203
2012-02-05 02:00:00,0.644,0.047,0.133,0.133,0.334,0.194
2012-02-05 03:00:00,0.632,0.044,0.131,0.131,0.331,0.183
2012-02-05 04:00:00,0.628,0.047,0.126,0.126,0.335,0.167
2012-02-05 05:00:00,0.617,0.044,0.119,0.119,0.327,0.158
2012-02-05 06:00:00,0.609,0.052,0.109,0.109,0.304,0.164
2012-02-05 07:00:00,0.628,0.064,0.107,0.107,0.279,0.179
2012-02-05 08:00:00,0.652,0.074,0.105,0.105,0.239,0.203
2012-02-05 09:00:00,0.677,0.068,0.089,0.089,0.194,0.246
2012-02-05 10:00:00,0.701,0.057,0.055,0.055,0.2,0.28
2012-02-05 11:00:00,0.698,0.028,0.03,0.03,0.154,0.308
2012-02-05 12:00:00,0.667,0.025,0.019,0.019,0.105,0.319
2012-02-05 13:00:00,0.61,0.011,0.022,0.022,0.101,0.309
2012-02-05 14:00:00,0.533,0.011,0.03,0.03,0.108,0.295
2012-02-05 15:00:00,0.463,0.021,0.034,0.034,0.115,0.287
2012-02-05 16:00:00,0.436,0.026,0.042,0.042,0.14,0.28
2012-02-05 17:00:00,0.436,0.024,0.054,0.054,0.165,0.278
2012-02-05 18:00:00,0.429,0.025,0.061,0.061,0.198,0.285
2012-02-05 19:00:00,0.407,0.034,0.055,0.055,0.203,0.305
2012-02-05 20:00:00,0.385,0.042,0.046,0.046,0.176,0.326
2012-02-05 21:00:00,0.35,0.053,0.053,0.053,0.153,0.335
2012-02-05 22:00:00,0.322,0.059,0.062,0.062,0.152,0.338
2012-02-05 23:00:00,0.378,0.052,0.098,0.098,0.167,0.346
2012-02-06 00:00:00,0.289,0.077,0.115,0.115,0.173,0.336
2012-02-06 01:00:00,0.233,0.086,0.129,0.129,0.183,0.332
2012-02-06 02:00:00,0.212,0.085,0.151,0.151,0.161,0.342
2012-02-06 03:00:00,0.186,0.089,0.171,0.171,0.129,0.344
2012-02-06 04:00:00,0.171,0.106,0.201,0.201,0.12,0.343
2012-02-06 05:00:00,0.161,0.14,0.235,0.235,0.135,0.347
2012-02-06 06:00:00,0.168,0.168,0.264,0.264,0.147,0.366
2012-02-06 07:00:00,0.184,0.2,0.277,0.277,0.121,0.393
2012-02-06 08:00:00,0.208,0.218,0.315,0.315,0.084,0.406
2012-02-06 09:00:00,0.221,0.232,0.364,0.364,0.049,0.403
2012-02-06 10:00:00,0.238,0.273,0.332,0.332,0.074,0.404
2012-02-06 11:00:00,0.332,0.286,0.351,0.351,0.036,0.34
2012-02-06 12:00:00,0.346,0.326,0.417,0.417,0.027,0.342
2012-02-06 13:00:00,0.332,0.405,0.471,0.471,0.03,0.363
2012-02-06 14:00:00,0.293,0.535,0.553,0.553,0.053,0.39
2012-02-06 15:00:00,0.262,0.635,0.634,0.634,0.127,0.435
2012-02-06 16:00:00,0.255,0.687,0.688,0.688,0.258,0.498
2012-02-06 17:00:00,0.27,0.713,0.704,0.704,0.383,0.558
2012-02-06 18:00:00,0.315,0.694,0.695,0.695,0.411,0.606
2012-02-06 19:00:00,0.338,0.642,0.719,0.719,0.346,0.639
2012-02-06 20:00:00,0.343,0.587,0.688,0.688,0.286,0.664
2012-02-06 21:00:00,0.333,0.515,0.666,0.666,0.267,0.683
2012-02-06 22:00:00,0.319,0.448,0.67,0.67,0.464,0.686
2012-02-06 23:00:00,0.408,0.413,0.655,0.655,0.447,0.669
2012-02-07 00:00:00,0.351,0.43,0.61,0.61,0.382,0.651
2012-02-07 01:00:00,0.289,0.523,0.628,0.628,0.3,0.62
2012-02-07 02:00:00,0.217,0.535,0.69,0.69,0.226,0.596
2012-02-07 03:00:00,0.175,0.573,0.756,0.756,0.198,0.589
2012-02-07 04:00:00,0.171,0.554,0.851,0.851,0.251,0.588
2012-02-07 05:00:00,0.168,0.51,0.873,0.873,0.301,0.612
2012-02-07 06:00:00,0.167,0.47,0.878,0.878,0.325,0.642
2012-02-07 07:00:00,0.145,0.458,0.908,0.908,0.426,0.664
2012-02-07 08:00:00,0.133,0.536,0.93,0.93,0.59,0.676
2012-02-07 09:00:00,0.146,0.547,0.934,0.934,0.698,0.683
2012-02-07 10:00:00,0.168,0.457,0.959,0.959,0.877,0.674
2012-02-07 11:00:00,0.192,0.287,0.956,0.956,0.956,0.634
2012-02-07 12:00:00,0.202,0.196,0.945,0.945,0.963,0.593
2012-02-07 13:00:00,0.206,0.154,0.922,0.922,0.976,0.545
2012-02-07 14:00:00,0.21,0.144,0.912,0.912,0.99,0.502
2012-02-07 15:00:00,0.236,0.131,0.923,0.923,0.995,0.456
2012-02-07 16:00:00,0.259,0.142,0.939,0.939,0.994,0.425
2012-02-07 17:00:00,0.275,0.178,0.942,0.942,0.988,0.41
2012-02-07 18:00:00,0.285,0.224,0.932,0.932,0.979,0.396
2012-02-07 19:00:00,0.304,0.197,0.898,0.898,0.971,0.358
2012-02-07 20:00:00,0.336,0.169,0.846,0.846,0.956,0.297
2012-02-07 21:00:00,0.372,0.133,0.757,0.757,0.921,0.24
2012-02-07 22:00:00,0.38,0.094,0.57,0.57,0.897,0.186
2012-02-07 23:00:00,0.307,0.047,0.443,0.443,0.773,0.123
2012-02-08 00:00:00,0.305,0.016,0.357,0.357,0.647,0.095
2012-02-08 01:00:00,0.301,0.0,0.311,0.311,0.532,0.089
2012-02-08 02:00:00,0.307,0.0,0.237,0.237,0.441,0.097
2012-02-08 03:00:00,0.323,0.0,0.202,0.202,0.418,0.101
2012-02-08 04:00:00,0.363,0.009,0.186,0.186,0.43,0.122
2012-02-08 05:00:00,0.404,0.032,0.148,0.148,0.368,0.119
2012-02-08 06:00:00,0.417,0.066,0.133,0.133,0.29,0.122
2012-02-08 07:00:00,0.372,0.108,0.1,0.1,0.187,0.133
2012-02-08 08:00:00,0.303,0.128,0.059,0.059,0.092,0.16
2012-02-08 09:00:00,0.247,0.128,0.024,0.024,0.027,0.204
2012-02-08 10:00:00,0.204,0.111,0.009,0.009,0.01,0.229
2012-02-08 11:00:00,0.171,0.072,0.007,0.007,0.001,0.219
2012-02-08 12:00:00,0.139,0.044,0.013,0.013,0.001,0.221
2012-02-08 13:00:00,0.112,0.018,0.032,0.032,0.006,0.263
2012-02-08 14:00:00,0.094,0.015,0.076,0.076,0.039,0.245
2012-02-08 15:00:00,0.086,0.059,0.124,0.124,0.102,0.202
2012-02-08 16:00:00,0.07,0.115,0.152,0.152,0.169,0.185
2012-02-08 17:00:00,0.059,0.13,0.116,0.116,0.243,0.243
2012-02-08 18:00:00,0.072,0.166,0.147,0.147,0.267,0.36
2012-02-08 19:00:00,0.09,0.159,0.276,0.276,0.271,0.472
2012-02-08 20:00:00,0.09,0.053,0.385,0.385,0.306,0.554
2012-02-08 21:00:00,0.081,0.0,0.414,0.414,0.359,0.634
2012-02-08 22:00:00,0.072,0.01,0.358,0.358,0.38,0.669
2012-02-08 23:00:00,0.07,0.682,0.364,0.364,0.398,0.661
2012-02-09 00:00:00,0.057,0.95,0.437,0.437,0.598,0.649
2012-02-09 01:00:00,0.06,0.95,0.395,0.395,0.818,0.629
2012-02-09 02:00:00,0.08,0.95,0.239,0.239,0.979,0.589
2012-02-09 03:00:00,0.123,0.95,0.354,0.354,0.988,0.594
2012-02-09 04:00:00,0.175,0.95,0.893,0.893,0.979,0.668
2012-02-09 05:00:00,0.249,0.949,0.998,0.998,0.775,0.685
2012-02-09 06:00:00,0.352,0.944,0.997,0.997,0.42,0.704
2012-02-09 07:00:00,0.454,0.931,0.996,0.996,0.977,0.713
2012-02-09 08:00:00,0.522,0.91,0.993,0.993,1.0,0.714
2012-02-09 09:00:00,0.589,0.895,0.988,0.988,1.0,0.722
2012-02-09 10:00:00,0.634,0.873,0.994,0.994,0.999,0.72
2012-02-09 11:00:00,0.68,0.854,0.981,0.981,0.997,0.716
2012-02-09 12:00:00,0.642,0.723,0.935,0.935,0.995,0.723
2012-02-09 13:00:00,0.564,0.619,0.911,0.911,0.988,0.715
2012-02-09 14:00:00,0.507,0.561,0.901,0.901,0.979,0.707
2012-02-09 15:00:00,0.531,0.511,0.872,0.872,0.974,0.663
2012-02-09 16:00:00,0.616,0.484,0.811,0.811,0.954,0.626
2012-02-09 17:00:00,0.645,0.479,0.742,0.742,0.914,0.586
2012-02-09 18:00:00,0.607,0.485,0.652,0.652,0.835,0.562
2012-02-09 19:00:00,0.577,0.464,0.547,0.547,0.701,0.541
2012-02-09 20:00:00,0.574,0.419,0.447,0.447,0.524,0.515
2012-02-09 21:00:00,0.577,0.371,0.377,0.377,0.375,0.486
2012-02-09 22:00:00,0.557,0.361,0.368,0.368,0.289,0.461
2012-02-09 23:00:00,0.46,0.291,0.288,0.288,0.202,0.42
2012-02-10 00:00:00,0.379,0.247,0.219,0.219,0.118,0.39
2012-02-10 01:00:00,0.314,0.223,0.179,0.179,0.066,0.366
2012-02-10 02:00:00,0.279,0.209,0.198,0.198,0.04,0.352
2012-02-10 03:00:00,0.258,0.241,0.237,0.237,0.023,0.371
2012-02-10 04:00:00,0.23,0.279,0.276,0.276,0.016,0.382
2012-02-10 05:00:00,0.193,0.293,0.299,0.299,0.014,0.377
2012-02-10 06:00:00,0.171,0.274,0.316,0.316,0.013,0.355
2012-02-10 07:00:00,0.155,0.27,0.332,0.332,0.012,0.351
2012-02-10 08:00:00,0.141,0.264,0.365,0.365,0.02,0.347
2012-02-10 09:00:00,0.133,0.275,0.383,0.383,0.039,0.345
2012-02-10 10:00:00,0.12,0.278,0.385,0.385,0.084,0.331
2012-02-10 11:00:00,0.149,0.257,0.324,0.324,0.123,0.358
2012-02-10 12:00:00,0.117,0.18,0.257,0.257,0.141,0.29
2012-02-10 13:00:00,0.085,0.106,0.214,0.214,0.167,0.228
2012-02-10 14:00:00,0.068,0.06,0.166,0.166,0.197,0.195
2012-02-10 15:00:00,0.065,0.047,0.154,0.154,0.212,0.174
2012-02-10 16:00:00,0.06,0.064,0.163,0.163,0.237,0.172
2012-02-10 17:00:00,0.061,0.109,0.21,0.21,0.278,0.165
2012-02-10 18:00:00,0.054,0.158,0.261,0.261,0.333,0.164
2012-02-10 19:00:00,0.053,0.147,0.248,0.248,0.355,0.157
2012-02-10 20:00:00,0.052,0.107,0.179,0.179,0.322,0.14
2012-02-10 21:00:00,0.055,0.084,0.143,0.143,0.258,0.12
2012-02-10 22:00:00,0.054,0.079,0.162,0.162,0.255,0.104
2012-02-10 23:00:00,0.073,0.06,0.112,0.112,0.191,0.07
2012-02-11 00:00:00,0.064,0.059,0.079,0.079,0.138,0.065
2012-02-11 01:00:00,0.055,0.039,0.048,0.048,0.103,0.072
2012-02-11 02:00:00,0.053,0.016,0.024,0.024,0.069,0.078
2012-02-11 03:00:00,0.047,0.005,0.011,0.011,0.037,0.077
2012-02-11 04:00:00,0.036,0.007,0.004,0.004,0.02,0.07
2012-02-11 05:00:00,0.022,0.004,0.002,0.002,0.016,0.069
2012-02-11 06:00:00,0.013,0.008,0.002,0.002,0.01,0.076
2012-02-11 07:00:00,0.008,0.009,0.002,0.002,0.007,0.082
2012-02-11 08:00:00,0.007,0.005,0.004,0.004,0.007,0.08
2012-02-11 09:00:00,0.007,0.004,0.005,0.005,0.011,0.081
2012-02-11 10:00:00,0.012,0.004,0.016,0.016,0.009,0.083
2012-02-11 11:00:00,0.027,0.027,0.024,0.024,0.013,0.086
2012-02-11 12:00:00,0.027,0.041,0.038,0.038,0.016,0.09
2012-02-11 13:00:00,0.036,0.066,0.042,0.042,0.022,0.101
2012-02-11 14:00:00,0.048,0.079,0.046,0.046,0.031,0.119
2012-02-11 15:00:00,0.065,0.068,0.051,0.051,0.031,0.154
2012-02-11 16:00:00,0.078,0.056,0.061,0.061,0.032,0.202
2012-02-11 17:00:00,0.084,0.036,0.086,0.086,0.033,0.252
2012-02-11 18:00:00,0.084,0.023,0.106,0.106,0.031,0.277
2012-02-11 19:00:00,0.092,0.027,0.128,0.128,0.034,0.308
2012-02-11 20:00:00,0.107,0.047,0.162,0.162,0.04,0.34
2012-02-11 21:00:00,0.132,0.095,0.196,0.196,0.056,0.332
2012-02-11 22:00:00,0.166,0.13,0.331,0.331,0.174,0.318
2012-02-11 23:00:00,0.264,0.168,0.505,0.505,0.236,0.404
2012-02-12 00:00:00,0.346,0.256,0.588,0.588,0.248,0.491
2012-02-12 01:00:00,0.402,0.37,0.652,0.652,0.27,0.518
2012-02-12 02:00:00,0.505,0.505,0.742,0.742,0.297,0.543
2012-02-12 03:00:00,0.581,0.632,0.808,0.808,0.322,0.579
2012-02-12 04:00:00,0.637,0.722,0.819,0.819,0.334,0.622
2012-02-12 05:00:00,0.686,0.809,0.807,0.807,0.37,0.66
2012-02-12 06:00:00,0.669,0.837,0.803,0.803,0.478,0.708
2012-02-12 07:00:00,0.619,0.906,0.837,0.837,0.595,0.756
2012-02-12 08:00:00,0.578,0.946,0.891,0.891,0.731,0.78
2012-02-12 09:00:00,0.569,0.948,0.922,0.922,0.808,0.792
2012-02-12 10:00:00,0.628,0.949,0.894,0.894,0.757,0.795
2012-02-12 11:00:00,0.571,0.944,0.968,0.968,0.86,0.73
2012-02-12 12:00:00,0.644,0.948,0.982,0.982,0.927,0.693
2012-02-12 13:00:00,0.698,0.95,0.987,0.987,0.954,0.671
2012-02-12 14:00:00,0.691,0.947,0.99,0.99,0.953,0.609
2012-02-12 15:00:00,0.644,0.868,0.981,0.981,0.938,0.514
