hour,DE,LT,PL,PL pomorskie,PL zachodniopomorskie,SE
2013-01-10 16:00:00,0.54,0.95,0.943,0.943,0.956,0.835
2013-01-10 17:00:00,0.602,0.95,0.937,0.937,0.935,0.839
2013-01-10 18:00:00,0.634,0.95,0.92,0.92,0.92,0.85
2013-01-10 19:00:00,0.594,0.95,0.902,0.902,0.891,0.858
2013-01-10 20:00:00,0.542,0.95,0.87,0.87,0.876,0.858
2013-01-10 21:00:00,0.506,0.95,0.801,0.801,0.883,0.854
2013-01-10 22:00:00,0.488,0.95,0.885,0.885,0.981,0.852
2013-01-10 23:00:00,0.404,0.95,0.824,0.824,0.939,0.828
2013-01-11 00:00:00,0.354,0.95,0.794,0.794,0.85,0.819
2013-01-11 01:00:00,0.307,0.95,0.787,0.787,0.817,0.823
2013-01-11 02:00:00,0.282,0.95,0.791,0.791,0.851,0.831
2013-01-11 03:00:00,0.277,0.949,0.821,0.821,0.903,0.838
2013-01-11 04:00:00,0.256,0.947,0.838,0.838,0.933,0.841
2013-01-11 05:00:00,0.221,0.931,0.831,0.831,0.93,0.844
2013-01-11 06:00:00,0.189,0.872,0.8,0.8,0.905,0.849
2013-01-11 07:00:00,0.178,0.808,0.84,0.84,0.905,0.856
2013-01-11 08:00:00,0.185,0.798,0.915,0.915,0.892,0.859
2013-01-11 09:00:00,0.179,0.811,0.947,0.947,0.875,0.854
2013-01-11 10:00:00,0.174,0.778,0.942,0.942,0.896,0.846
2013-01-11 11:00:00,0.131,0.641,0.86,0.86,0.849,0.829
2013-01-11 12:00:00,0.111,0.65,0.792,0.792,0.846,0.826
2013-01-11 13:00:00,0.084,0.723,0.749,0.749,0.89,0.817
2013-01-11 14:00:00,0.072,0.781,0.684,0.684,0.947,0.811
2013-01-11 15:00:00,0.082,0.836,0.686,0.686,0.982,0.799
2013-01-11 16:00:00,0.095,0.87,0.709,0.709,0.992,0.769
2013-01-11 17:00:00,0.109,0.882,0.701,0.701,0.996,0.732
2013-01-11 18:00:00,0.128,0.889,0.722,0.722,0.995,0.709
2013-01-11 19:00:00,0.147,0.884,0.743,0.743,0.989,0.702
2013-01-11 20:00:00,0.151,0.872,0.74,0.74,0.971,0.693
2013-01-11 21:00:00,0.153,0.87,0.738,0.738,0.906,0.683
2013-01-11 22:00:00,0.146,0.858,0.743,0.743,0.849,0.678
2013-01-11 23:00:00,0.176,0.893,0.774,0.774,0.728,0.671
2013-01-12 00:00:00,0.161,0.901,0.785,0.785,0.711,0.649
2013-01-12 01:00:00,0.151,0.91,0.767,0.767,0.666,0.632
2013-01-12 02:00:00,0.138,0.911,0.779,0.779,0.624,0.622
2013-01-12 03:00:00,0.142,0.89,0.748,0.748,0.583,0.615
2013-01-12 04:00:00,0.153,0.849,0.722,0.722,0.524,0.598
2013-01-12 05:00:00,0.173,0.807,0.691,0.691,0.499,0.583
2013-01-12 06:00:00,0.189,0.746,0.66,0.66,0.526,0.566
2013-01-12 07:00:00,0.197,0.696,0.64,0.64,0.549,0.554
2013-01-12 08:00:00,0.2,0.663,0.648,0.648,0.603,0.544
2013-01-12 09:00:00,0.201,0.619,0.643,0.643,0.626,0.536
2013-01-12 10:00:00,0.196,0.582,0.646,0.646,0.717,0.524
2013-01-12 11:00:00,0.128,0.538,0.533,0.533,0.632,0.482
2013-01-12 12:00:00,0.109,0.495,0.465,0.465,0.605,0.43
2013-01-12 13:00:00,0.098,0.433,0.393,0.393,0.573,0.389
2013-01-12 14:00:00,0.093,0.357,0.33,0.33,0.559,0.356
2013-01-12 15:00:00,0.096,0.334,0.308,0.308,0.505,0.334
2013-01-12 16:00:00,0.11,0.343,0.301,0.301,0.451,0.319
2013-01-12 17:00:00,0.144,0.343,0.279,0.279,0.373,0.315
2013-01-12 18:00:00,0.182,0.328,0.275,0.275,0.312,0.297
2013-01-12 19:00:00,0.206,0.306,0.276,0.276,0.283,0.269
2013-01-12 20:00:00,0.212,0.28,0.258,0.258,0.259,0.255
2013-01-12 21:00:00,0.214,0.224,0.278,0.278,0.242,0.248
2013-01-12 22:00:00,0.216,0.176,0.354,0.354,0.294,0.231
2013-01-12 23:00:00,0.238,0.149,0.352,0.352,0.216,0.216
2013-01-13 00:00:00,0.236,0.125,0.36,0.36,0.172,0.204
2013-01-13 01:00:00,0.229,0.132,0.365,0.365,0.128,0.195
2013-01-13 02:00:00,0.202,0.132,0.38,0.38,0.117,0.187
2013-01-13 03:00:00,0.187,0.131,0.392,0.392,0.112,0.196
2013-01-13 04:00:00,0.19,0.104,0.395,0.395,0.118,0.198
2013-01-13 05:00:00,0.182,0.084,0.388,0.388,0.126,0.191
2013-01-13 06:00:00,0.195,0.081,0.375,0.375,0.123,0.19
2013-01-13 07:00:00,0.215,0.09,0.366,0.366,0.123,0.201
2013-01-13 08:00:00,0.226,0.101,0.374,0.374,0.146,0.227
2013-01-13 09:00:00,0.231,0.102,0.405,0.405,0.195,0.245
2013-01-13 10:00:00,0.235,0.097,0.547,0.547,0.398,0.24
2013-01-13 11:00:00,0.238,0.134,0.489,0.489,0.446,0.243
2013-01-13 12:00:00,0.227,0.097,0.42,0.42,0.405,0.226
2013-01-13 13:00:00,0.206,0.071,0.383,0.383,0.404,0.21
2013-01-13 14:00:00,0.2,0.069,0.373,0.373,0.479,0.19
2013-01-13 15:00:00,0.206,0.055,0.352,0.352,0.543,0.187
2013-01-13 16:00:00,0.219,0.036,0.348,0.348,0.588,0.197
2013-01-13 17:00:00,0.222,0.027,0.318,0.318,0.612,0.2
2013-01-13 18:00:00,0.229,0.032,0.285,0.285,0.649,0.186
2013-01-13 19:00:00,0.244,0.044,0.268,0.268,0.697,0.181
2013-01-13 20:00:00,0.253,0.044,0.288,0.288,0.703,0.188
2013-01-13 21:00:00,0.259,0.046,0.289,0.289,0.65,0.203
2013-01-13 22:00:00,0.27,0.047,0.355,0.355,0.574,0.213
2013-01-13 23:00:00,0.279,0.064,0.323,0.323,0.519,0.295
2013-01-14 00:00:00,0.273,0.076,0.295,0.295,0.546,0.289
2013-01-14 01:00:00,0.232,0.076,0.272,0.272,0.536,0.27
2013-01-14 02:00:00,0.187,0.084,0.266,0.266,0.538,0.28
2013-01-14 03:00:00,0.17,0.106,0.257,0.257,0.51,0.296
2013-01-14 04:00:00,0.172,0.125,0.252,0.252,0.485,0.301
2013-01-14 05:00:00,0.195,0.131,0.271,0.271,0.455,0.291
2013-01-14 06:00:00,0.212,0.15,0.298,0.298,0.511,0.299
2013-01-14 07:00:00,0.22,0.192,0.287,0.287,0.526,0.306
2013-01-14 08:00:00,0.208,0.236,0.273,0.273,0.521,0.299
2013-01-14 09:00:00,0.184,0.275,0.271,0.271,0.478,0.287
2013-01-14 10:00:00,0.166,0.289,0.359,0.359,0.568,0.263
2013-01-14 11:00:00,0.208,0.382,0.356,0.356,0.492,0.286
2013-01-14 12:00:00,0.205,0.395,0.381,0.381,0.435,0.291
2013-01-14 13:00:00,0.231,0.398,0.457,0.457,0.398,0.304
2013-01-14 14:00:00,0.244,0.397,0.59,0.59,0.479,0.311
2013-01-14 15:00:00,0.256,0.457,0.722,0.722,0.594,0.337
2013-01-14 16:00:00,0.273,0.503,0.8,0.8,0.623,0.388
2013-01-14 17:00:00,0.264,0.593,0.788,0.788,0.664,0.445
2013-01-14 18:00:00,0.259,0.705,0.845,0.845,0.672,0.479
2013-01-14 19:00:00,0.244,0.818,0.908,0.908,0.511,0.499
2013-01-14 20:00:00,0.24,0.844,0.865,0.865,0.248,0.538
2013-01-14 21:00:00,0.21,0.881,0.742,0.742,0.118,0.552
2013-01-14 22:00:00,0.147,0.934,0.555,0.555,0.08,0.518
2013-01-14 23:00:00,0.115,0.912,0.328,0.328,0.056,0.478
2013-01-15 00:00:00,0.081,0.916,0.213,0.213,0.05,0.341
2013-01-15 01:00:00,0.063,0.91,0.112,0.112,0.046,0.22
2013-01-15 02:00:00,0.05,0.817,0.073,0.073,0.063,0.132
2013-01-15 03:00:00,0.034,0.665,0.077,0.077,0.089,0.082
2013-01-15 04:00:00,0.027,0.527,0.083,0.083,0.099,0.07
2013-01-15 05:00:00,0.02,0.387,0.087,0.087,0.142,0.068
2013-01-15 06:00:00,0.02,0.288,0.124,0.124,0.194,0.061
2013-01-15 07:00:00,0.019,0.22,0.156,0.156,0.176,0.063
2013-01-15 08:00:00,0.022,0.191,0.161,0.161,0.156,0.084
2013-01-15 09:00:00,0.028,0.208,0.167,0.167,0.156,0.11
2013-01-15 10:00:00,0.042,0.197,0.244,0.244,0.164,0.133
2013-01-15 11:00:00,0.048,0.219,0.24,0.24,0.097,0.212
2013-01-15 12:00:00,0.044,0.169,0.209,0.209,0.09,0.239
2013-01-15 13:00:00,0.052,0.171,0.16,0.16,0.074,0.225
2013-01-15 14:00:00,0.065,0.127,0.115,0.115,0.034,0.19
2013-01-15 15:00:00,0.057,0.081,0.073,0.073,0.009,0.163
2013-01-15 16:00:00,0.045,0.051,0.041,0.041,0.006,0.136
2013-01-15 17:00:00,0.041,0.043,0.027,0.027,0.012,0.11
2013-01-15 18:00:00,0.041,0.058,0.018,0.018,0.007,0.095
2013-01-15 19:00:00,0.04,0.074,0.014,0.014,0.005,0.101
2013-01-15 20:00:00,0.042,0.066,0.013,0.013,0.009,0.114
2013-01-15 21:00:00,0.045,0.054,0.01,0.01,0.012,0.12
2013-01-15 22:00:00,0.05,0.038,0.006,0.006,0.008,0.115
2013-01-15 23:00:00,0.041,0.03,0.001,0.001,0.004,0.111
2013-01-16 00:00:00,0.039,0.017,0.001,0.001,0.007,0.108
2013-01-16 01:00:00,0.029,0.007,0.002,0.002,0.015,0.104
2013-01-16 02:00:00,0.022,0.001,0.003,0.003,0.026,0.104
2013-01-16 03:00:00,0.023,0.0,0.005,0.005,0.031,0.109
2013-01-16 04:00:00,0.028,0.002,0.008,0.008,0.043,0.109
2013-01-16 05:00:00,0.029,0.015,0.011,0.011,0.058,0.114
2013-01-16 06:00:00,0.034,0.029,0.021,0.021,0.076,0.115
2013-01-16 07:00:00,0.045,0.031,0.039,0.039,0.103,0.117
2013-01-16 08:00:00,0.056,0.024,0.061,0.061,0.105,0.119
2013-01-16 09:00:00,0.065,0.056,0.071,0.071,0.077,0.119
2013-01-16 10:00:00,0.065,0.108,0.148,0.148,0.085,0.114
2013-01-16 11:00:00,0.059,0.147,0.204,0.204,0.087,0.139
2013-01-16 12:00:00,0.074,0.158,0.241,0.241,0.103,0.158
2013-01-16 13:00:00,0.081,0.178,0.283,0.283,0.149,0.185
2013-01-16 14:00:00,0.081,0.195,0.333,0.333,0.243,0.222
2013-01-16 15:00:00,0.095,0.222,0.396,0.396,0.353,0.261
2013-01-16 16:00:00,0.105,0.314,0.472,0.472,0.4,0.294
2013-01-16 17:00:00,0.116,0.414,0.522,0.522,0.387,0.318
2013-01-16 18:00:00,0.128,0.476,0.515,0.515,0.556,0.332
2013-01-16 19:00:00,0.134,0.467,0.574,0.574,0.692,0.319
2013-01-16 20:00:00,0.139,0.451,0.652,0.652,0.617,0.317
2013-01-16 21:00:00,0.135,0.47,0.573,0.573,0.601,0.311
2013-01-16 22:00:00,0.124,0.548,0.492,0.492,0.36,0.268
2013-01-16 23:00:00,0.132,0.669,0.518,0.518,0.475,0.264
2013-01-17 00:00:00,0.151,0.575,0.563,0.563,0.573,0.266
2013-01-17 01:00:00,0.15,0.525,0.607,0.607,0.615,0.259
2013-01-17 02:00:00,0.139,0.617,0.656,0.656,0.661,0.249
2013-01-17 03:00:00,0.132,0.698,0.722,0.722,0.656,0.251
2013-01-17 04:00:00,0.106,0.715,0.777,0.777,0.633,0.255
2013-01-17 05:00:00,0.085,0.709,0.77,0.77,0.631,0.258
2013-01-17 06:00:00,0.078,0.76,0.779,0.779,0.63,0.268
2013-01-17 07:00:00,0.084,0.79,0.822,0.822,0.627,0.284
2013-01-17 08:00:00,0.091,0.736,0.826,0.826,0.644,0.322
2013-01-17 09:00:00,0.101,0.651,0.788,0.788,0.523,0.353
2013-01-17 10:00:00,0.111,0.611,0.821,0.821,0.381,0.367
2013-01-17 11:00:00,0.123,0.619,0.837,0.837,0.521,0.437
2013-01-17 12:00:00,0.137,0.643,0.806,0.806,0.681,0.471
2013-01-17 13:00:00,0.136,0.643,0.79,0.79,0.724,0.483
2013-01-17 14:00:00,0.138,0.67,0.739,0.739,0.694,0.491
2013-01-17 15:00:00,0.133,0.656,0.667,0.667,0.744,0.479
2013-01-17 16:00:00,0.131,0.674,0.663,0.663,0.815,0.475
2013-01-17 17:00:00,0.145,0.707,0.667,0.667,0.822,0.487
2013-01-17 18:00:00,0.193,0.686,0.65,0.65,0.815,0.489
2013-01-17 19:00:00,0.242,0.658,0.604,0.604,0.799,0.481
2013-01-17 20:00:00,0.293,0.635,0.603,0.603,0.77,0.458
2013-01-17 21:00:00,0.343,0.613,0.593,0.593,0.769,0.459
2013-01-17 22:00:00,0.399,0.56,0.602,0.602,0.643,0.439
2013-01-17 23:00:00,0.357,0.565,0.571,0.571,0.614,0.455
2013-01-18 00:00:00,0.407,0.558,0.499,0.499,0.593,0.45
2013-01-18 01:00:00,0.453,0.606,0.456,0.456,0.547,0.419
2013-01-18 02:00:00,0.468,0.635,0.447,0.447,0.505,0.41
2013-01-18 03:00:00,0.485,0.604,0.469,0.469,0.488,0.411
2013-01-18 04:00:00,0.514,0.563,0.52,0.52,0.486,0.393
2013-01-18 05:00:00,0.57,0.53,0.619,0.619,0.55,0.394
2013-01-18 06:00:00,0.647,0.526,0.697,0.697,0.559,0.413
2013-01-18 07:00:00,0.711,0.544,0.713,0.713,0.558,0.436
2013-01-18 08:00:00,0.759,0.544,0.675,0.675,0.519,0.449
2013-01-18 09:00:00,0.777,0.5,0.604,0.604,0.459,0.437
2013-01-18 10:00:00,0.774,0.431,0.461,0.461,0.397,0.408
2013-01-18 11:00:00,0.813,0.39,0.425,0.425,0.431,0.389
2013-01-18 12:00:00,0.813,0.365,0.405,0.405,0.487,0.363
2013-01-18 13:00:00,0.785,0.374,0.427,0.427,0.533,0.336
2013-01-18 14:00:00,0.765,0.388,0.451,0.451,0.578,0.331
2013-01-18 15:00:00,0.79,0.399,0.492,0.492,0.582,0.345
2013-01-18 16:00:00,0.84,0.418,0.503,0.503,0.584,0.358
2013-01-18 17:00:00,0.874,0.444,0.505,0.505,0.592,0.373
2013-01-18 18:00:00,0.895,0.452,0.494,0.494,0.545,0.387
2013-01-18 19:00:00,0.899,0.394,0.432,0.432,0.519,0.387
2013-01-18 20:00:00,0.898,0.308,0.404,0.404,0.471,0.364
2013-01-18 21:00:00,0.903,0.228,0.384,0.384,0.46,0.346
2013-01-18 22:00:00,0.905,0.21,0.427,0.427,0.346,0.338
2013-01-18 23:00:00,0.911,0.289,0.431,0.431,0.307,0.384
2013-01-19 00:00:00,0.908,0.253,0.39,0.39,0.25,0.4
2013-01-19 01:00:00,0.908,0.231,0.276,0.276,0.196,0.446
2013-01-19 02:00:00,0.913,0.204,0.255,0.255,0.199,0.468
2013-01-19 03:00:00,0.915,0.148,0.304,0.304,0.188,0.475
2013-01-19 04:00:00,0.913,0.127,0.296,0.296,0.15,0.484
2013-01-19 05:00:00,0.908,0.13,0.247,0.247,0.121,0.458
2013-01-19 06:00:00,0.898,0.144,0.256,0.256,0.16,0.442
2013-01-19 07:00:00,0.891,0.166,0.312,0.312,0.2,0.429
2013-01-19 08:00:00,0.892,0.185,0.333,0.333,0.208,0.43
2013-01-19 09:00:00,0.896,0.185,0.316,0.316,0.179,0.452
2013-01-19 10:00:00,0.89,0.16,0.277,0.277,0.106,0.443
2013-01-19 11:00:00,0.886,0.158,0.198,0.198,0.085,0.448
2013-01-19 12:00:00,0.88,0.113,0.173,0.173,0.078,0.382
2013-01-19 13:00:00,0.871,0.091,0.172,0.172,0.064,0.328
2013-01-19 14:00:00,0.854,0.074,0.184,0.184,0.058,0.299
2013-01-19 15:00:00,0.845,0.079,0.193,0.193,0.074,0.307
2013-01-19 16:00:00,0.852,0.096,0.208,0.208,0.086,0.337
2013-01-19 17:00:00,0.863,0.096,0.229,0.229,0.111,0.341
2013-01-19 18:00:00,0.866,0.078,0.247,0.247,0.138,0.345
2013-01-19 19:00:00,0.86,0.084,0.252,0.252,0.131,0.355
2013-01-19 20:00:00,0.845,0.109,0.202,0.202,0.087,0.362
2013-01-19 21:00:00,0.797,0.116,0.136,0.136,0.064,0.357
2013-01-19 22:00:00,0.75,0.107,0.121,0.121,0.04,0.367
2013-01-19 23:00:00,0.819,0.121,0.096,0.096,0.023,0.372
2013-01-20 00:00:00,0.829,0.13,0.103,0.103,0.012,0.35
2013-01-20 01:00:00,0.808,0.119,0.123,0.123,0.011,0.326
2013-01-20 02:00:00,0.73,0.085,0.139,0.139,0.018,0.308
2013-01-20 03:00:00,0.679,0.071,0.174,0.174,0.025,0.321
2013-01-20 04:00:00,0.683,0.112,0.169,0.169,0.043,0.36
2013-01-20 05:00:00,0.709,0.158,0.153,0.153,0.09,0.355
2013-01-20 06:00:00,0.699,0.186,0.18,0.18,0.146,0.341
2013-01-20 07:00:00,0.738,0.205,0.215,0.215,0.145,0.344
2013-01-20 08:00:00,0.744,0.236,0.234,0.234,0.146,0.363
2013-01-20 09:00:00,0.719,0.274,0.232,0.232,0.163,0.377
2013-01-20 10:00:00,0.703,0.259,0.397,0.397,0.279,0.382
2013-01-20 11:00:00,0.817,0.326,0.34,0.34,0.256,0.47
2013-01-20 12:00:00,0.811,0.275,0.278,0.278,0.223,0.423
2013-01-20 13:00:00,0.807,0.245,0.265,0.265,0.231,0.396
2013-01-20 14:00:00,0.822,0.243,0.305,0.305,0.289,0.396
2013-01-20 15:00:00,0.84,0.275,0.378,0.378,0.353,0.419
