hour,DE,LT,PL,PL pomorskie,PL zachodniopomorskie,SE
2013-09-01 01:00:00,0.689,0.636,0.944,0.944,0.926,0.726
2013-09-01 02:00:00,0.604,0.758,0.931,0.931,0.921,0.726
2013-09-01 03:00:00,0.574,0.849,0.944,0.944,0.916,0.715
2013-09-01 04:00:00,0.6,0.814,0.966,0.966,0.886,0.722
2013-09-01 05:00:00,0.692,0.825,0.966,0.966,0.922,0.734
2013-09-01 06:00:00,0.735,0.871,0.978,0.978,0.961,0.735
2013-09-01 07:00:00,0.812,0.899,0.985,0.985,0.97,0.723
2013-09-01 08:00:00,0.871,0.915,0.987,0.987,0.969,0.743
2013-09-01 09:00:00,0.912,0.909,0.979,0.979,0.955,0.745
2013-09-01 10:00:00,0.925,0.908,0.937,0.937,0.944,0.745
2013-09-01 11:00:00,0.894,0.926,0.942,0.942,0.956,0.756
2013-09-01 12:00:00,0.904,0.892,0.936,0.936,0.973,0.762
2013-09-01 13:00:00,0.927,0.847,0.934,0.934,0.986,0.748
2013-09-01 14:00:00,0.939,0.801,0.95,0.95,0.983,0.755
2013-09-01 15:00:00,0.94,0.767,0.934,0.934,0.961,0.732
2013-09-01 16:00:00,0.943,0.783,0.953,0.953,0.974,0.699
2013-09-01 17:00:00,0.947,0.875,0.99,0.99,0.985,0.728
2013-09-01 18:00:00,0.948,0.813,0.994,0.994,0.993,0.75
2013-09-01 19:00:00,0.948,0.873,0.994,0.994,0.993,0.733
2013-09-01 20:00:00,0.947,0.921,0.986,0.986,0.987,0.705
2013-09-01 21:00:00,0.947,0.898,0.964,0.964,0.993,0.687
2013-09-01 22:00:00,0.947,0.854,0.989,0.989,0.999,0.697
2013-09-01 23:00:00,0.946,0.84,0.987,0.987,0.999,0.731
2013-10-31 00:00:00,0.928,0.839,0.889,0.889,0.938,0.622
2013-10-31 01:00:00,0.931,0.818,0.903,0.903,0.859,0.608
2013-10-31 02:00:00,0.933,0.836,0.933,0.933,0.797,0.593
2013-10-31 03:00:00,0.932,0.872,0.93,0.93,0.773,0.611
2013-10-31 04:00:00,0.933,0.87,0.912,0.912,0.753,0.62
2013-10-31 05:00:00,0.932,0.888,0.9,0.9,0.713,0.604
2013-10-31 06:00:00,0.932,0.849,0.894,0.894,0.699,0.582
2013-10-31 07:00:00,0.91,0.721,0.884,0.884,0.724,0.613
2013-10-31 08:00:00,0.794,0.693,0.862,0.862,0.826,0.692
2013-10-31 09:00:00,0.714,0.765,0.868,0.868,0.882,0.778
2013-10-31 10:00:00,0.742,0.82,0.867,0.867,0.943,0.858
2013-10-31 11:00:00,0.772,0.929,0.876,0.876,0.965,0.906
2013-10-31 12:00:00,0.824,0.942,0.91,0.91,0.974,0.917
2013-10-31 13:00:00,0.826,0.944,0.928,0.928,0.967,0.918
2013-10-31 14:00:00,0.774,0.947,0.951,0.951,0.959,0.907
2013-10-31 15:00:00,0.739,0.95,0.959,0.959,0.937,0.928
2013-10-31 16:00:00,0.713,0.95,0.951,0.951,0.925,0.932
2013-10-31 17:00:00,0.727,0.95,0.921,0.921,0.923,0.934
2013-10-31 18:00:00,0.705,0.95,0.905,0.905,0.941,0.931
2013-10-31 19:00:00,0.683,0.95,0.909,0.909,0.956,0.895
2013-10-31 20:00:00,0.76,0.95,0.906,0.906,0.961,0.848
2013-10-31 21:00:00,0.831,0.949,0.917,0.917,0.955,0.804
2013-10-31 22:00:00,0.866,0.949,0.928,0.928,0.945,0.757
2013-10-31 23:00:00,0.909,0.95,0.919,0.919,0.918,0.726
2013-11-01 00:00:00,0.915,0.949,0.9,0.9,0.882,0.689
2013-11-01 01:00:00,0.906,0.949,0.859,0.859,0.86,0.686
2013-11-01 02:00:00,0.905,0.948,0.844,0.844,0.843,0.69
2013-11-01 03:00:00,0.918,0.946,0.838,0.838,0.802,0.686
2013-11-01 04:00:00,0.919,0.942,0.82,0.82,0.763,0.68
2013-11-01 05:00:00,0.923,0.935,0.806,0.806,0.761,0.691
2013-11-01 06:00:00,0.917,0.909,0.819,0.819,0.749,0.689
2013-11-01 07:00:00,0.903,0.882,0.801,0.801,0.72,0.7
2013-11-01 08:00:00,0.882,0.873,0.769,0.769,0.744,0.699
2013-11-01 09:00:00,0.861,0.878,0.807,0.807,0.787,0.716
2013-11-01 10:00:00,0.818,0.839,0.855,0.855,0.907,0.778
2013-11-01 11:00:00,0.836,0.777,0.928,0.928,0.9,0.801
2013-11-01 12:00:00,0.809,0.85,0.959,0.959,0.86,0.811
2013-11-01 13:00:00,0.76,0.915,0.939,0.939,0.799,0.828
2013-11-01 14:00:00,0.716,0.919,0.933,0.933,0.799,0.845
2013-11-01 15:00:00,0.636,0.909,0.918,0.918,0.821,0.867
2013-11-01 16:00:00,0.53,0.901,0.869,0.869,0.859,0.887
2013-11-01 17:00:00,0.527,0.925,0.876,0.876,0.895,0.889
2013-11-01 18:00:00,0.47,0.941,0.88,0.88,0.911,0.892
2013-11-01 19:00:00,0.481,0.931,0.877,0.877,0.94,0.876
2013-11-01 20:00:00,0.51,0.934,0.889,0.889,0.913,0.843
2013-11-01 21:00:00,0.412,0.927,0.908,0.908,0.866,0.814
2013-11-01 22:00:00,0.292,0.925,0.842,0.842,0.651,0.76
2013-11-01 23:00:00,0.281,0.936,0.778,0.778,0.568,0.742
2013-11-02 00:00:00,0.36,0.941,0.689,0.689,0.576,0.724
2013-11-02 01:00:00,0.37,0.936,0.649,0.649,0.512,0.702
2013-11-02 02:00:00,0.31,0.899,0.568,0.568,0.351,0.661
2013-11-02 03:00:00,0.262,0.831,0.355,0.355,0.264,0.618
2013-11-02 04:00:00,0.176,0.78,0.27,0.27,0.363,0.489
2013-11-02 05:00:00,0.131,0.588,0.335,0.335,0.358,0.355
2013-11-02 06:00:00,0.098,0.374,0.29,0.29,0.293,0.343
2013-11-02 07:00:00,0.065,0.376,0.185,0.185,0.395,0.378
2013-11-02 08:00:00,0.048,0.483,0.277,0.277,0.496,0.292
2013-11-02 09:00:00,0.047,0.346,0.361,0.361,0.491,0.276
2013-11-02 10:00:00,0.05,0.316,0.393,0.393,0.501,0.316
2013-11-02 11:00:00,0.027,0.424,0.333,0.333,0.38,0.352
2013-11-02 12:00:00,0.025,0.429,0.263,0.263,0.267,0.274
2013-11-02 13:00:00,0.027,0.374,0.216,0.216,0.131,0.207
2013-11-02 14:00:00,0.064,0.293,0.19,0.19,0.03,0.183
2013-11-02 15:00:00,0.145,0.322,0.125,0.125,0.03,0.16
2013-11-02 16:00:00,0.287,0.323,0.07,0.07,0.044,0.116
2013-11-02 17:00:00,0.414,0.255,0.045,0.045,0.075,0.086
2013-11-02 18:00:00,0.575,0.196,0.031,0.031,0.155,0.061
2013-11-02 19:00:00,0.742,0.131,0.03,0.03,0.17,0.053
2013-11-02 20:00:00,0.818,0.044,0.031,0.031,0.154,0.045
2013-11-02 21:00:00,0.838,0.003,0.036,0.036,0.168,0.034
2013-11-02 22:00:00,0.852,0.0,0.032,0.032,0.162,0.027
2013-11-02 23:00:00,0.86,0.002,0.029,0.029,0.21,0.018
2013-11-03 00:00:00,0.863,0.008,0.025,0.025,0.185,0.02
2013-11-03 01:00:00,0.865,0.008,0.023,0.023,0.135,0.028
2013-11-03 02:00:00,0.869,0.006,0.022,0.022,0.123,0.037
2013-11-03 03:00:00,0.879,0.002,0.02,0.02,0.25,0.054
2013-11-03 04:00:00,0.891,0.001,0.132,0.132,0.239,0.083
2013-11-03 05:00:00,0.894,0.002,0.24,0.24,0.221,0.103
2013-11-03 06:00:00,0.908,0.0,0.286,0.286,0.404,0.119
2013-11-03 07:00:00,0.926,0.001,0.277,0.277,0.691,0.166
2013-11-03 08:00:00,0.926,0.03,0.323,0.323,0.79,0.228
2013-11-03 09:00:00,0.924,0.122,0.386,0.386,0.814,0.246
2013-11-03 10:00:00,0.92,0.151,0.472,0.472,0.794,0.333
2013-11-03 11:00:00,0.918,0.278,0.607,0.607,0.728,0.381
2013-11-03 12:00:00,0.919,0.362,0.53,0.53,0.856,0.441
2013-11-03 13:00:00,0.932,0.437,0.589,0.589,0.891,0.47
2013-11-03 14:00:00,0.939,0.36,0.787,0.787,0.914,0.545
2013-11-03 15:00:00,0.942,0.39,0.912,0.912,0.869,0.669
2013-11-03 16:00:00,0.938,0.46,0.914,0.914,0.918,0.74
2013-11-03 17:00:00,0.94,0.455,0.911,0.911,0.981,0.825
2013-11-03 18:00:00,0.944,0.496,0.953,0.953,0.992,0.878
2013-11-03 19:00:00,0.949,0.683,0.981,0.981,0.983,0.909
2013-11-03 20:00:00,0.95,0.921,0.991,0.991,0.992,0.926
2013-11-03 21:00:00,0.95,0.875,0.99,0.99,0.995,0.927
2013-11-03 22:00:00,0.95,0.926,0.999,0.999,0.999,0.929
2013-11-03 23:00:00,0.947,0.918,0.999,0.999,0.999,0.93
2013-11-04 00:00:00,0.944,0.941,0.997,0.997,0.998,0.934
2013-11-04 01:00:00,0.931,0.948,0.995,0.995,0.998,0.92
2013-11-04 02:00:00,0.918,0.945,0.998,0.998,0.999,0.884
2013-11-04 03:00:00,0.877,0.923,0.998,0.998,0.998,0.864
2013-11-04 04:00:00,0.783,0.94,0.998,0.998,0.994,0.846
2013-11-04 05:00:00,0.612,0.949,0.996,0.996,0.991,0.818
2013-11-04 06:00:00,0.436,0.95,0.99,0.99,0.99,0.79
2013-11-04 07:00:00,0.317,0.95,0.983,0.983,0.995,0.739
2013-11-04 08:00:00,0.234,0.95,0.987,0.987,0.992,0.743
2013-11-04 09:00:00,0.175,0.95,0.977,0.977,0.978,0.755
2013-11-04 10:00:00,0.142,0.95,0.987,0.987,0.98,0.742
2013-11-04 11:00:00,0.178,0.95,0.95,0.95,0.978,0.701
2013-11-04 12:00:00,0.232,0.95,0.824,0.824,0.991,0.686
2013-11-04 13:00:00,0.283,0.944,0.844,0.844,1.0,0.685
2013-11-04 14:00:00,0.322,0.923,0.965,0.965,1.0,0.643
2013-11-04 15:00:00,0.39,0.939,0.987,0.987,1.0,0.643
2013-11-04 16:00:00,0.434,0.95,0.986,0.986,1.0,0.648
2013-11-04 17:00:00,0.488,0.95,0.994,0.994,1.0,0.665
2013-11-04 18:00:00,0.562,0.95,0.998,0.998,1.0,0.677
2013-11-04 19:00:00,0.664,0.95,1.0,1.0,1.0,0.676
2013-11-04 20:00:00,0.738,0.95,1.0,1.0,1.0,0.665
2013-11-04 21:00:00,0.803,0.95,1.0,1.0,0.999,0.669
2013-11-04 22:00:00,0.847,0.95,1.0,1.0,0.978,0.681
2013-11-04 23:00:00,0.915,0.95,1.0,1.0,0.956,0.673
2013-11-05 00:00:00,0.92,0.95,0.995,0.995,0.93,0.63
2013-11-05 01:00:00,0.918,0.95,0.965,0.965,0.916,0.601
2013-11-05 02:00:00,0.934,0.95,0.954,0.954,0.952,0.617
2013-11-05 03:00:00,0.938,0.95,0.943,0.943,0.977,0.661
2013-11-05 04:00:00,0.93,0.95,0.936,0.936,0.985,0.663
2013-11-05 05:00:00,0.903,0.95,0.959,0.959,0.996,0.681
2013-11-05 06:00:00,0.854,0.95,0.987,0.987,0.998,0.684
2013-11-05 07:00:00,0.773,0.947,0.997,0.997,0.998,0.71
2013-11-05 08:00:00,0.669,0.936,0.999,0.999,0.998,0.751
2013-11-05 09:00:00,0.597,0.933,1.0,1.0,0.998,0.802
2013-11-05 10:00:00,0.53,0.95,1.0,1.0,0.997,0.846
2013-11-05 11:00:00,0.527,0.95,1.0,1.0,0.994,0.869
2013-11-05 12:00:00,0.426,0.95,0.999,0.999,0.986,0.863
2013-11-05 13:00:00,0.37,0.95,0.996,0.996,0.94,0.843
2013-11-05 14:00:00,0.352,0.95,0.985,0.985,0.894,0.85
2013-11-05 15:00:00,0.323,0.95,0.963,0.963,0.843,0.845
2013-11-05 16:00:00,0.289,0.948,0.924,0.924,0.787,0.833
2013-11-05 17:00:00,0.264,0.947,0.9,0.9,0.729,0.829
2013-11-05 18:00:00,0.248,0.946,0.854,0.854,0.6,0.806
2013-11-05 19:00:00,0.238,0.929,0.78,0.78,0.422,0.763
2013-11-05 20:00:00,0.231,0.888,0.615,0.615,0.303,0.695
2013-11-05 21:00:00,0.198,0.782,0.389,0.389,0.261,0.569
2013-11-05 22:00:00,0.16,0.634,0.244,0.244,0.269,0.421
2013-11-05 23:00:00,0.121,0.454,0.209,0.209,0.204,0.327
2013-11-06 00:00:00,0.114,0.357,0.175,0.175,0.243,0.255
2013-11-06 01:00:00,0.163,0.279,0.139,0.139,0.292,0.202
2013-11-06 02:00:00,0.256,0.21,0.097,0.097,0.239,0.167
2013-11-06 03:00:00,0.319,0.165,0.08,0.08,0.156,0.135
2013-11-06 04:00:00,0.418,0.14,0.087,0.087,0.151,0.118
2013-11-06 05:00:00,0.535,0.115,0.117,0.117,0.283,0.114
2013-11-06 06:00:00,0.615,0.09,0.102,0.102,0.358,0.1
2013-11-06 07:00:00,0.718,0.076,0.102,0.102,0.321,0.079
2013-11-06 08:00:00,0.782,0.077,0.146,0.146,0.276,0.074
2013-11-06 09:00:00,0.789,0.072,0.165,0.165,0.249,0.104
2013-11-06 10:00:00,0.754,0.062,0.15,0.15,0.262,0.127
2013-11-06 11:00:00,0.676,0.048,0.092,0.092,0.187,0.132
2013-11-06 12:00:00,0.692,0.058,0.06,0.06,0.147,0.103
2013-11-06 13:00:00,0.716,0.097,0.06,0.06,0.166,0.068
2013-11-06 14:00:00,0.685,0.142,0.075,0.075,0.211,0.044
2013-11-06 15:00:00,0.66,0.132,0.097,0.097,0.305,0.038
2013-11-06 16:00:00,0.528,0.066,0.106,0.106,0.51,0.036
2013-11-06 17:00:00,0.436,0.031,0.135,0.135,0.748,0.03
2013-11-06 18:00:00,0.41,0.027,0.187,0.187,0.878,0.027
2013-11-06 19:00:00,0.367,0.035,0.208,0.208,0.926,0.025
2013-11-06 20:00:00,0.34,0.044,0.259,0.259,0.924,0.032
2013-11-06 21:00:00,0.34,0.042,0.32,0.32,0.861,0.038
2013-11-06 22:00:00,0.308,0.035,0.425,0.425,0.813,0.045
2013-11-06 23:00:00,0.255,0.019,0.439,0.439,0.746,0.06
