hour,PL,PL dolnośląskie,PL kujawsko-pomorskie,PL lubelskie,PL lubuskie,PL łódzkie,PL małopolskie,PL mazowieckie,PL opolskie,PL podkarpackie,PL podlaskie,PL pomorskie,PL śląskie,PL świętokrzyskie,PL warmińsko-mazurskie,PL wielkopolskie,PL zachodniopomorskie
2015-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 07:00:00,0.014,0.015,0.015,0.015,0.01,0.013,0.01,0.008,0.014,0.012,0.023,0.014,0.009,0.013,0.021,0.016,0.011
2015-02-26 08:00:00,0.045,0.051,0.047,0.051,0.042,0.031,0.034,0.032,0.043,0.028,0.056,0.051,0.034,0.044,0.052,0.043,0.051
2015-02-26 09:00:00,0.075,0.076,0.072,0.08,0.06,0.054,0.087,0.075,0.075,0.056,0.082,0.088,0.063,0.087,0.088,0.068,0.091
2015-02-26 10:00:00,0.113,0.136,0.118,0.105,0.105,0.073,0.128,0.098,0.111,0.07,0.109,0.131,0.088,0.091,0.132,0.114,0.131
2015-02-26 11:00:00,0.187,0.254,0.189,0.138,0.246,0.09,0.146,0.138,0.175,0.078,0.114,0.187,0.098,0.105,0.189,0.217,0.218
2015-02-26 12:00:00,0.218,0.234,0.222,0.127,0.351,0.12,0.144,0.141,0.122,0.08,0.097,0.241,0.102,0.128,0.205,0.254,0.303
2015-02-26 13:00:00,0.208,0.218,0.246,0.113,0.339,0.114,0.124,0.132,0.112,0.071,0.085,0.239,0.093,0.139,0.194,0.207,0.368
2015-02-26 14:00:00,0.166,0.135,0.146,0.06,0.296,0.079,0.097,0.114,0.07,0.034,0.074,0.228,0.059,0.094,0.187,0.137,0.381
2015-02-26 15:00:00,0.117,0.068,0.096,0.034,0.267,0.041,0.044,0.071,0.028,0.012,0.033,0.124,0.042,0.048,0.111,0.089,0.336
2015-02-26 16:00:00,0.06,0.019,0.023,0.005,0.141,0.011,0.018,0.036,0.006,0.002,0.003,0.069,0.009,0.019,0.072,0.044,0.213
2015-02-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
