hour,PL,PL dolnośląskie,PL kujawsko-pomorskie,PL lubelskie,PL lubuskie,PL łódzkie,PL małopolskie,PL mazowieckie,PL opolskie,PL podkarpackie,PL podlaskie,PL pomorskie,PL śląskie,PL świętokrzyskie,PL warmińsko-mazurskie,PL wielkopolskie,PL zachodniopomorskie
2013-02-22 00:00:00,0.15,0.11,0.201,0.195,0.14,0.073,0.155,0.182,0.065,0.347,0.125,0.125,0.109,0.19,0.153,0.15,0.158
2013-02-22 01:00:00,0.154,0.1,0.194,0.22,0.136,0.081,0.2,0.182,0.076,0.38,0.109,0.135,0.136,0.271,0.145,0.154,0.161
2013-02-22 02:00:00,0.164,0.093,0.204,0.24,0.136,0.102,0.253,0.194,0.1,0.431,0.106,0.137,0.198,0.373,0.133,0.176,0.168
2013-02-22 03:00:00,0.182,0.106,0.213,0.254,0.144,0.162,0.312,0.216,0.133,0.478,0.115,0.135,0.311,0.464,0.132,0.206,0.179
2013-02-22 04:00:00,0.207,0.129,0.216,0.275,0.159,0.256,0.362,0.254,0.181,0.523,0.13,0.137,0.423,0.529,0.146,0.226,0.195
2013-02-22 05:00:00,0.225,0.143,0.225,0.281,0.169,0.326,0.408,0.29,0.223,0.567,0.138,0.136,0.502,0.56,0.153,0.246,0.205
2013-02-22 06:00:00,0.249,0.157,0.253,0.332,0.185,0.399,0.461,0.336,0.259,0.549,0.149,0.139,0.548,0.601,0.169,0.27,0.218
2013-02-22 07:00:00,0.26,0.181,0.27,0.331,0.222,0.427,0.468,0.349,0.312,0.586,0.17,0.13,0.586,0.617,0.173,0.274,0.225
2013-02-22 08:00:00,0.253,0.201,0.294,0.361,0.264,0.419,0.4,0.355,0.4,0.558,0.147,0.11,0.639,0.626,0.161,0.27,0.194
2013-02-22 09:00:00,0.233,0.229,0.243,0.462,0.301,0.401,0.396,0.349,0.435,0.603,0.138,0.084,0.695,0.56,0.149,0.257,0.148
2013-02-22 10:00:00,0.274,0.357,0.314,0.471,0.367,0.539,0.487,0.418,0.481,0.623,0.162,0.085,0.723,0.691,0.146,0.32,0.148
2013-02-22 11:00:00,0.314,0.42,0.402,0.5,0.352,0.695,0.475,0.457,0.512,0.557,0.158,0.097,0.714,0.703,0.162,0.391,0.162
2013-02-22 12:00:00,0.343,0.494,0.456,0.521,0.378,0.741,0.492,0.482,0.548,0.485,0.155,0.105,0.757,0.718,0.181,0.473,0.173
2013-02-22 13:00:00,0.362,0.625,0.49,0.557,0.435,0.703,0.492,0.522,0.562,0.452,0.194,0.127,0.717,0.764,0.224,0.54,0.16
2013-02-22 14:00:00,0.389,0.666,0.505,0.627,0.468,0.746,0.455,0.491,0.593,0.465,0.274,0.16,0.848,0.84,0.272,0.601,0.167
2013-02-22 15:00:00,0.43,0.713,0.539,0.711,0.502,0.745,0.485,0.545,0.579,0.501,0.338,0.225,0.81,0.763,0.313,0.639,0.213
2013-02-22 16:00:00,0.49,0.672,0.584,0.73,0.556,0.781,0.426,0.621,0.554,0.432,0.414,0.288,0.804,0.757,0.366,0.725,0.305
2013-02-22 17:00:00,0.553,0.656,0.633,0.757,0.673,0.822,0.381,0.693,0.576,0.443,0.489,0.348,0.789,0.764,0.429,0.769,0.402
