hour,DE,LT,PL,PL pomorskie,PL zachodniopomorskie,SE
2012-02-28 23:00:00,0.513,0.931,0.182,0.182,0.834,0.413
2012-03-01 00:00:00,0.403,0.909,0.209,0.209,0.8,0.381
2012-03-01 01:00:00,0.304,0.869,0.292,0.292,0.75,0.337
2012-03-01 02:00:00,0.251,0.841,0.191,0.191,0.537,0.307
2012-03-01 03:00:00,0.237,0.679,0.096,0.096,0.275,0.256
2012-03-01 04:00:00,0.286,0.515,0.056,0.056,0.093,0.241
2012-03-01 05:00:00,0.294,0.468,0.048,0.048,0.064,0.206
2012-03-01 06:00:00,0.276,0.35,0.03,0.03,0.087,0.161
2012-03-01 07:00:00,0.269,0.208,0.01,0.01,0.154,0.155
2012-03-01 08:00:00,0.268,0.097,0.008,0.008,0.205,0.181
2012-03-01 09:00:00,0.261,0.065,0.069,0.069,0.237,0.191
2012-03-01 10:00:00,0.245,0.133,0.224,0.224,0.21,0.215
2012-03-01 11:00:00,0.244,0.127,0.391,0.391,0.361,0.222
2012-03-01 12:00:00,0.253,0.107,0.458,0.458,0.587,0.308
2012-03-01 13:00:00,0.274,0.082,0.498,0.498,0.73,0.344
2012-03-01 14:00:00,0.322,0.146,0.497,0.497,0.844,0.388
2012-03-01 15:00:00,0.408,0.416,0.54,0.54,0.944,0.431
2012-03-01 16:00:00,0.444,0.542,0.614,0.614,0.97,0.456
2012-03-01 17:00:00,0.462,0.577,0.64,0.64,0.969,0.45
2012-03-01 18:00:00,0.49,0.579,0.677,0.677,0.957,0.472
2012-03-01 19:00:00,0.524,0.483,0.653,0.653,0.948,0.438
2012-03-01 20:00:00,0.518,0.389,0.629,0.629,0.959,0.416
2012-03-01 21:00:00,0.489,0.33,0.619,0.619,0.968,0.396
2012-03-01 22:00:00,0.51,0.249,0.561,0.561,0.929,0.373
2012-03-01 23:00:00,0.506,0.155,0.588,0.588,0.893,0.335
2012-03-02 00:00:00,0.596,0.128,0.529,0.529,0.864,0.381
2012-03-02 01:00:00,0.636,0.138,0.513,0.513,0.87,0.352
2012-03-02 02:00:00,0.61,0.202,0.555,0.555,0.91,0.349
2012-03-02 03:00:00,0.562,0.275,0.624,0.624,0.954,0.397
2012-03-02 04:00:00,0.492,0.253,0.713,0.713,0.958,0.466
2012-03-02 05:00:00,0.428,0.306,0.821,0.821,0.943,0.53
2012-03-02 06:00:00,0.376,0.447,0.878,0.878,0.91,0.571
2012-03-02 07:00:00,0.368,0.529,0.897,0.897,0.865,0.603
2012-03-02 08:00:00,0.359,0.584,0.903,0.903,0.861,0.616
2012-03-02 09:00:00,0.335,0.523,0.928,0.928,0.901,0.614
2012-03-02 10:00:00,0.319,0.39,0.955,0.955,0.92,0.623
2012-03-02 11:00:00,0.428,0.494,0.974,0.974,0.957,0.646
2012-03-02 12:00:00,0.455,0.633,0.968,0.968,0.983,0.675
2012-03-02 13:00:00,0.495,0.708,0.966,0.966,0.994,0.672
2012-03-02 14:00:00,0.513,0.717,0.969,0.969,0.998,0.685
2012-03-02 15:00:00,0.491,0.791,0.981,0.981,0.999,0.731
2012-03-02 16:00:00,0.469,0.813,0.989,0.989,0.999,0.744
2012-03-02 17:00:00,0.459,0.838,0.99,0.99,0.999,0.758
2012-03-02 18:00:00,0.47,0.779,0.99,0.99,0.999,0.775
2012-03-02 19:00:00,0.454,0.689,0.981,0.981,0.998,0.797
2012-03-02 20:00:00,0.41,0.725,0.961,0.961,0.999,0.818
2012-03-02 21:00:00,0.417,0.764,0.945,0.945,0.999,0.819
2012-03-02 22:00:00,0.471,0.735,0.906,0.906,0.997,0.81
2012-03-02 23:00:00,0.501,0.629,0.948,0.948,0.994,0.811
2012-03-03 00:00:00,0.483,0.689,0.98,0.98,0.994,0.854
2012-03-03 01:00:00,0.417,0.785,0.986,0.986,0.991,0.861
2012-03-03 02:00:00,0.381,0.734,0.996,0.996,0.993,0.878
2012-03-03 03:00:00,0.331,0.815,1.0,1.0,0.996,0.882
2012-03-03 04:00:00,0.217,0.947,1.0,1.0,0.994,0.87
2012-03-03 05:00:00,0.178,0.95,0.992,0.992,0.98,0.853
2012-03-03 06:00:00,0.212,0.95,0.96,0.96,0.96,0.829
2012-03-03 07:00:00,0.241,0.95,0.95,0.95,0.945,0.814
2012-03-03 08:00:00,0.248,0.95,0.957,0.957,0.924,0.8
2012-03-03 09:00:00,0.226,0.95,0.956,0.956,0.922,0.792
2012-03-03 10:00:00,0.192,0.95,0.848,0.848,0.845,0.77
2012-03-03 11:00:00,0.132,0.95,0.737,0.737,0.676,0.637
2012-03-03 12:00:00,0.096,0.95,0.742,0.742,0.477,0.597
2012-03-03 13:00:00,0.056,0.95,0.748,0.748,0.455,0.581
2012-03-03 14:00:00,0.031,0.95,0.706,0.706,0.409,0.58
2012-03-03 15:00:00,0.019,0.95,0.641,0.641,0.315,0.548
2012-03-03 16:00:00,0.02,0.95,0.592,0.592,0.37,0.545
2012-03-03 17:00:00,0.034,0.95,0.599,0.599,0.442,0.59
2012-03-03 18:00:00,0.062,0.95,0.627,0.627,0.482,0.665
2012-03-03 19:00:00,0.093,0.95,0.72,0.72,0.552,0.719
2012-03-03 20:00:00,0.118,0.95,0.823,0.823,0.61,0.737
2012-03-03 21:00:00,0.16,0.95,0.885,0.885,0.637,0.739
2012-03-03 22:00:00,0.255,0.95,0.93,0.93,0.664,0.747
2012-03-03 23:00:00,0.461,0.95,0.926,0.926,0.571,0.774
2012-03-04 00:00:00,0.623,0.95,0.897,0.897,0.432,0.772
2012-03-04 01:00:00,0.732,0.95,0.795,0.795,0.274,0.757
2012-03-04 02:00:00,0.797,0.95,0.642,0.642,0.189,0.713
2012-03-04 03:00:00,0.817,0.95,0.5,0.5,0.129,0.649
2012-03-04 04:00:00,0.813,0.95,0.45,0.45,0.077,0.589
2012-03-04 05:00:00,0.82,0.95,0.439,0.439,0.063,0.556
2012-03-04 06:00:00,0.844,0.95,0.437,0.437,0.08,0.527
2012-03-04 07:00:00,0.855,0.949,0.492,0.492,0.103,0.51
2012-03-04 08:00:00,0.858,0.949,0.58,0.58,0.111,0.553
2012-03-04 09:00:00,0.852,0.946,0.566,0.566,0.159,0.584
2012-03-04 10:00:00,0.849,0.932,0.444,0.444,0.205,0.566
2012-03-04 11:00:00,0.862,0.786,0.399,0.399,0.258,0.445
2012-03-04 12:00:00,0.851,0.819,0.388,0.388,0.309,0.427
2012-03-04 13:00:00,0.849,0.867,0.386,0.386,0.428,0.445
2012-03-04 14:00:00,0.851,0.893,0.4,0.4,0.491,0.443
2012-03-04 15:00:00,0.839,0.912,0.445,0.445,0.565,0.438
2012-03-04 16:00:00,0.827,0.915,0.504,0.504,0.561,0.451
2012-03-04 17:00:00,0.813,0.922,0.573,0.573,0.56,0.487
2012-03-04 18:00:00,0.799,0.929,0.582,0.582,0.699,0.513
2012-03-04 19:00:00,0.795,0.9,0.557,0.557,0.81,0.509
2012-03-04 20:00:00,0.796,0.84,0.523,0.523,0.743,0.5
2012-03-04 21:00:00,0.796,0.721,0.482,0.482,0.542,0.497
2012-03-04 22:00:00,0.775,0.567,0.364,0.364,0.35,0.49
2012-03-04 23:00:00,0.692,0.497,0.273,0.273,0.204,0.46
2012-05-14 00:00:00,0.453,0.412,0.227,0.227,0.775,0.3
2012-05-14 01:00:00,0.387,0.356,0.075,0.075,0.695,0.224
2012-05-14 02:00:00,0.364,0.33,0.032,0.032,0.604,0.165
2012-05-14 03:00:00,0.418,0.335,0.023,0.023,0.464,0.125
2012-05-14 04:00:00,0.434,0.304,0.024,0.024,0.375,0.102
2012-05-14 05:00:00,0.462,0.23,0.027,0.027,0.311,0.092
2012-05-14 06:00:00,0.423,0.131,0.034,0.034,0.261,0.075
2012-05-14 07:00:00,0.358,0.057,0.036,0.036,0.24,0.08
2012-05-14 08:00:00,0.362,0.016,0.04,0.04,0.231,0.05
2012-05-14 09:00:00,0.412,0.002,0.055,0.055,0.216,0.032
2012-05-14 10:00:00,0.482,0.005,0.057,0.057,0.229,0.037
2012-05-14 11:00:00,0.553,0.014,0.093,0.093,0.269,0.066
2012-05-14 12:00:00,0.624,0.013,0.146,0.146,0.313,0.11
2012-05-14 13:00:00,0.664,0.013,0.166,0.166,0.321,0.176
2012-05-14 14:00:00,0.691,0.029,0.172,0.172,0.336,0.27
2012-05-14 15:00:00,0.715,0.041,0.196,0.196,0.303,0.383
2012-05-14 16:00:00,0.73,0.036,0.196,0.196,0.271,0.453
2012-05-14 17:00:00,0.737,0.019,0.181,0.181,0.226,0.489
2012-05-14 18:00:00,0.736,0.02,0.178,0.178,0.167,0.498
2012-05-14 19:00:00,0.733,0.028,0.17,0.17,0.133,0.497
2012-05-14 20:00:00,0.75,0.018,0.209,0.209,0.118,0.517
2012-05-14 21:00:00,0.777,0.035,0.244,0.244,0.124,0.548
2012-05-14 22:00:00,0.808,0.072,0.356,0.356,0.124,0.57
2012-05-14 23:00:00,0.853,0.174,0.332,0.332,0.155,0.595
2012-05-15 00:00:00,0.868,0.273,0.309,0.309,0.246,0.531
2012-05-15 01:00:00,0.881,0.314,0.298,0.298,0.336,0.51
2012-05-15 02:00:00,0.89,0.284,0.261,0.261,0.403,0.536
2012-05-15 03:00:00,0.903,0.282,0.235,0.235,0.466,0.574
2012-05-15 04:00:00,0.913,0.288,0.247,0.247,0.498,0.629
2012-05-15 05:00:00,0.916,0.279,0.257,0.257,0.511,0.692
2012-05-15 06:00:00,0.912,0.317,0.258,0.258,0.476,0.727
2012-05-15 07:00:00,0.906,0.369,0.254,0.254,0.411,0.766
2012-05-15 08:00:00,0.893,0.377,0.238,0.238,0.412,0.81
2012-05-15 09:00:00,0.875,0.356,0.205,0.205,0.42,0.838
2012-05-15 10:00:00,0.858,0.31,0.084,0.084,0.27,0.853
2012-05-15 11:00:00,0.785,0.207,0.045,0.045,0.201,0.756
2012-05-15 12:00:00,0.779,0.186,0.019,0.019,0.178,0.746
2012-05-15 13:00:00,0.769,0.153,0.008,0.008,0.206,0.733
2012-05-15 14:00:00,0.716,0.153,0.02,0.02,0.224,0.674
2012-05-15 15:00:00,0.625,0.204,0.034,0.034,0.268,0.571
2012-05-15 16:00:00,0.533,0.233,0.032,0.032,0.328,0.478
2012-05-15 17:00:00,0.464,0.238,0.028,0.028,0.409,0.431
2012-05-15 18:00:00,0.382,0.266,0.028,0.028,0.469,0.428
2012-05-15 19:00:00,0.294,0.367,0.035,0.035,0.46,0.445
2012-05-15 20:00:00,0.24,0.554,0.068,0.068,0.408,0.464
2012-05-15 21:00:00,0.201,0.743,0.195,0.195,0.355,0.475
2012-05-15 22:00:00,0.19,0.861,0.463,0.463,0.446,0.483
2012-05-15 23:00:00,0.149,0.924,0.62,0.62,0.597,0.509
2012-05-16 00:00:00,0.131,0.931,0.586,0.586,0.655,0.586
2012-05-16 01:00:00,0.131,0.907,0.496,0.496,0.664,0.665
2012-05-16 02:00:00,0.12,0.824,0.446,0.446,0.673,0.661
2012-05-16 03:00:00,0.104,0.702,0.45,0.45,0.664,0.622
2012-05-16 04:00:00,0.089,0.586,0.518,0.518,0.677,0.575
2012-05-16 05:00:00,0.082,0.526,0.553,0.553,0.688,0.556
2012-05-16 06:00:00,0.075,0.527,0.462,0.462,0.668,0.586
2012-05-16 07:00:00,0.069,0.49,0.323,0.323,0.613,0.624
2012-05-16 08:00:00,0.069,0.419,0.208,0.208,0.571,0.658
2012-05-16 09:00:00,0.071,0.352,0.191,0.191,0.53,0.657
2012-05-16 10:00:00,0.077,0.291,0.324,0.324,0.512,0.601
2012-05-16 11:00:00,0.107,0.26,0.369,0.369,0.469,0.467
2012-05-16 12:00:00,0.158,0.381,0.427,0.427,0.42,0.537
2012-05-16 13:00:00,0.208,0.505,0.623,0.623,0.337,0.634
2012-05-16 14:00:00,0.24,0.509,0.748,0.748,0.282,0.683
2012-05-16 15:00:00,0.269,0.412,0.732,0.732,0.247,0.704
2012-05-16 16:00:00,0.306,0.267,0.644,0.644,0.254,0.713
2012-05-16 17:00:00,0.361,0.166,0.605,0.605,0.284,0.724
2012-05-16 18:00:00,0.48,0.13,0.616,0.616,0.316,0.718
2012-05-16 19:00:00,0.645,0.133,0.543,0.543,0.321,0.708
2012-05-16 20:00:00,0.807,0.145,0.434,0.434,0.37,0.687
2012-05-16 21:00:00,0.875,0.169,0.341,0.341,0.517,0.644
2012-05-16 22:00:00,0.901,0.225,0.36,0.36,0.516,0.58
2012-05-16 23:00:00,0.89,0.39,0.229,0.229,0.562,0.507
2012-05-17 00:00:00,0.873,0.435,0.147,0.147,0.566,0.423
2012-05-17 01:00:00,0.846,0.304,0.084,0.084,0.534,0.376
2012-05-17 02:00:00,0.83,0.183,0.104,0.104,0.465,0.301
2012-05-17 03:00:00,0.829,0.171,0.16,0.16,0.171,0.229
2012-05-17 04:00:00,0.836,0.206,0.138,0.138,0.082,0.186
2012-05-17 05:00:00,0.848,0.188,0.093,0.093,0.051,0.144
2012-05-17 06:00:00,0.861,0.132,0.028,0.028,0.094,0.125
2012-05-17 07:00:00,0.868,0.049,0.014,0.014,0.204,0.116
2012-05-17 08:00:00,0.874,0.014,0.008,0.008,0.307,0.101
2012-05-17 09:00:00,0.877,0.027,0.005,0.005,0.301,0.095
2012-05-17 10:00:00,0.883,0.039,0.021,0.021,0.312,0.09
2012-05-17 11:00:00,0.89,0.035,0.055,0.055,0.282,0.053
2012-05-17 12:00:00,0.895,0.008,0.086,0.086,0.395,0.059
2012-05-17 13:00:00,0.904,0.013,0.119,0.119,0.502,0.077
2012-05-17 14:00:00,0.913,0.013,0.252,0.252,0.435,0.099
2012-05-17 15:00:00,0.919,0.004,0.44,0.44,0.39,0.148
2012-05-17 16:00:00,0.934,0.029,0.536,0.536,0.578,0.247
2012-05-17 17:00:00,0.944,0.095,0.571,0.571,0.851,0.364
2012-05-17 18:00:00,0.945,0.172,0.601,0.601,0.98,0.419
2012-05-17 19:00:00,0.942,0.242,0.717,0.717,0.995,0.449
2012-05-17 20:00:00,0.937,0.274,0.843,0.843,0.998,0.466
2012-05-17 21:00:00,0.931,0.345,0.935,0.935,0.998,0.481
2012-05-17 22:00:00,0.926,0.525,0.99,0.99,0.998,0.54
2012-05-17 23:00:00,0.929,0.731,0.991,0.991,0.994,0.636
2012-05-18 00:00:00,0.925,0.717,0.978,0.978,0.968,0.651
2012-05-18 01:00:00,0.918,0.709,0.949,0.949,0.941,0.678
2012-05-18 02:00:00,0.915,0.709,0.921,0.921,0.949,0.687
2012-05-18 03:00:00,0.919,0.711,0.926,0.926,0.959,0.695
2012-05-18 04:00:00,0.919,0.803,0.945,0.945,0.956,0.688
2012-05-18 05:00:00,0.908,0.872,0.966,0.966,0.96,0.678
2012-05-18 06:00:00,0.878,0.857,0.969,0.969,0.967,0.675
2012-05-18 07:00:00,0.822,0.845,0.961,0.961,0.946,0.682
2012-05-18 08:00:00,0.731,0.847,0.944,0.944,0.936,0.657
2012-05-18 09:00:00,0.645,0.806,0.94,0.94,0.915,0.636
2012-05-18 10:00:00,0.575,0.803,0.936,0.936,0.903,0.638
2012-05-18 11:00:00,0.37,0.772,0.949,0.949,0.892,0.638
2012-05-18 12:00:00,0.321,0.779,0.941,0.941,0.892,0.647
2012-05-18 13:00:00,0.258,0.837,0.941,0.941,0.916,0.652
2012-05-18 14:00:00,0.211,0.871,0.951,0.951,0.929,0.673
2012-05-18 15:00:00,0.181,0.89,0.961,0.961,0.938,0.703
2012-05-18 16:00:00,0.177,0.92,0.956,0.956,0.928,0.705
2012-05-18 17:00:00,0.16,0.926,0.963,0.963,0.924,0.694
2012-05-18 18:00:00,0.124,0.906,0.973,0.973,0.924,0.691
2012-05-18 19:00:00,0.098,0.915,0.964,0.964,0.898,0.689
2012-05-18 20:00:00,0.079,0.936,0.932,0.932,0.828,0.676
2012-05-18 21:00:00,0.062,0.94,0.875,0.875,0.71,0.649
2012-05-18 22:00:00,0.055,0.929,0.784,0.784,0.422,0.62
2012-05-18 23:00:00,0.049,0.902,0.755,0.755,0.382,0.539
2012-05-19 00:00:00,0.056,0.902,0.744,0.744,0.363,0.532
2012-05-19 01:00:00,0.06,0.913,0.704,0.704,0.334,0.528
2012-05-19 02:00:00,0.066,0.904,0.649,0.649,0.285,0.511
2012-05-19 03:00:00,0.084,0.875,0.638,0.638,0.245,0.473
2012-05-19 04:00:00,0.114,0.814,0.615,0.615,0.186,0.44
2012-05-19 05:00:00,0.164,0.708,0.456,0.456,0.162,0.403
2012-05-19 06:00:00,0.223,0.636,0.34,0.34,0.122,0.37
2012-05-19 07:00:00,0.271,0.609,0.265,0.265,0.096,0.364
2012-05-19 08:00:00,0.323,0.599,0.205,0.205,0.093,0.352
2012-05-19 09:00:00,0.393,0.562,0.16,0.16,0.078,0.348
2012-05-19 10:00:00,0.491,0.549,0.085,0.085,0.04,0.345
2012-05-19 11:00:00,0.538,0.429,0.05,0.05,0.019,0.296
2012-05-19 12:00:00,0.562,0.426,0.02,0.02,0.003,0.325
2012-05-19 13:00:00,0.637,0.393,0.004,0.004,0.001,0.373
2012-05-19 14:00:00,0.701,0.355,0.003,0.003,0.01,0.39
2012-05-19 15:00:00,0.714,0.275,0.032,0.032,0.045,0.36
2012-05-19 16:00:00,0.697,0.2,0.14,0.14,0.125,0.3
2012-05-19 17:00:00,0.679,0.148,0.236,0.236,0.29,0.241
2012-05-19 18:00:00,0.687,0.109,0.273,0.273,0.458,0.2
2012-05-19 19:00:00,0.693,0.08,0.303,0.303,0.508,0.202
2012-05-19 20:00:00,0.708,0.074,0.448,0.448,0.426,0.246
2012-05-19 21:00:00,0.705,0.114,0.647,0.647,0.365,0.276
2012-05-19 22:00:00,0.673,0.228,0.828,0.828,0.458,0.287
2012-05-19 23:00:00,0.618,0.441,0.768,0.768,0.661,0.348
2012-05-20 00:00:00,0.519,0.555,0.682,0.682,0.78,0.396
2012-05-20 01:00:00,0.483,0.619,0.606,0.606,0.849,0.446
2012-05-20 02:00:00,0.345,0.627,0.61,0.61,0.874,0.438
2012-05-20 03:00:00,0.259,0.612,0.692,0.692,0.859,0.419
2012-05-20 04:00:00,0.226,0.558,0.759,0.759,0.851,0.411
2012-05-20 05:00:00,0.177,0.529,0.757,0.757,0.798,0.458
2012-05-20 06:00:00,0.133,0.541,0.75,0.75,0.728,0.504
2012-05-20 07:00:00,0.112,0.64,0.729,0.729,0.608,0.553
2012-05-20 08:00:00,0.112,0.71,0.714,0.714,0.516,0.586
2012-05-20 09:00:00,0.126,0.743,0.727,0.727,0.456,0.603
2012-05-20 10:00:00,0.135,0.736,0.705,0.705,0.262,0.618
2012-05-20 11:00:00,0.128,0.828,0.692,0.692,0.23,0.625
2012-05-20 12:00:00,0.146,0.787,0.705,0.705,0.193,0.658
2012-05-20 13:00:00,0.134,0.718,0.686,0.686,0.159,0.673
2012-05-20 14:00:00,0.112,0.653,0.598,0.598,0.114,0.688
2012-05-20 15:00:00,0.086,0.63,0.535,0.535,0.089,0.712
2012-05-20 16:00:00,0.069,0.657,0.517,0.517,0.085,0.73
2012-05-20 17:00:00,0.056,0.666,0.527,0.527,0.091,0.727
2012-05-20 18:00:00,0.052,0.663,0.649,0.649,0.122,0.719
2012-05-20 19:00:00,0.046,0.672,0.801,0.801,0.193,0.723
2012-05-20 20:00:00,0.041,0.736,0.875,0.875,0.315,0.737
2012-05-20 21:00:00,0.036,0.805,0.867,0.867,0.424,0.748
2012-05-20 22:00:00,0.033,0.844,0.874,0.874,0.605,0.748
2012-05-20 23:00:00,0.044,0.907,0.807,0.807,0.627,0.747
2012-08-22 00:00:00,0.134,0.435,0.03,0.03,0.702,0.326
2012-08-22 01:00:00,0.106,0.5,0.012,0.012,0.681,0.261
2012-08-22 02:00:00,0.102,0.5,0.015,0.015,0.706,0.276
2012-08-22 03:00:00,0.091,0.574,0.088,0.088,0.701,0.263
2012-08-22 04:00:00,0.074,0.629,0.239,0.239,0.703,0.234
2012-08-22 05:00:00,0.063,0.641,0.42,0.42,0.662,0.219
2012-08-22 06:00:00,0.046,0.726,0.555,0.555,0.571,0.223
2012-08-22 07:00:00,0.039,0.743,0.607,0.607,0.484,0.271
2012-08-22 08:00:00,0.032,0.703,0.624,0.624,0.362,0.314
2012-08-22 09:00:00,0.024,0.623,0.544,0.544,0.234,0.33
2012-08-22 10:00:00,0.02,0.477,0.365,0.365,0.149,0.321
2012-08-22 11:00:00,0.033,0.253,0.262,0.262,0.139,0.303
2012-08-22 12:00:00,0.027,0.158,0.299,0.299,0.111,0.297
2012-08-22 13:00:00,0.018,0.037,0.326,0.326,0.092,0.301
2012-08-22 14:00:00,0.015,0.004,0.373,0.373,0.056,0.296
2012-08-22 15:00:00,0.012,0.028,0.359,0.359,0.041,0.328
2012-08-22 16:00:00,0.019,0.084,0.325,0.325,0.043,0.385
2012-08-22 17:00:00,0.034,0.158,0.338,0.338,0.036,0.444
2012-08-22 18:00:00,0.048,0.2,0.279,0.279,0.019,0.51
2012-08-22 19:00:00,0.054,0.225,0.21,0.21,0.006,0.454
2012-08-22 20:00:00,0.054,0.245,0.131,0.131,0.005,0.375
2012-08-22 21:00:00,0.059,0.19,0.089,0.089,0.006,0.29
2012-08-22 22:00:00,0.056,0.16,0.088,0.088,0.015,0.191
2012-08-22 23:00:00,0.064,0.122,0.084,0.084,0.007,0.11
2012-08-23 00:00:00,0.16,0.077,0.083,0.083,0.004,0.064
2012-08-23 01:00:00,0.342,0.141,0.055,0.055,0.005,0.052
2012-08-23 02:00:00,0.319,0.185,0.033,0.033,0.008,0.058
2012-08-23 03:00:00,0.166,0.191,0.012,0.012,0.026,0.068
2012-08-23 04:00:00,0.206,0.239,0.019,0.019,0.045,0.062
2012-08-23 05:00:00,0.413,0.221,0.033,0.033,0.027,0.038
2012-08-23 06:00:00,0.592,0.083,0.016,0.016,0.017,0.039
2012-08-23 07:00:00,0.698,0.071,0.018,0.018,0.038,0.063
2012-08-23 08:00:00,0.721,0.158,0.029,0.029,0.233,0.094
2012-08-23 09:00:00,0.825,0.235,0.029,0.029,0.866,0.124
2012-08-23 10:00:00,0.897,0.377,0.035,0.035,0.994,0.241
2012-08-23 11:00:00,0.913,0.254,0.18,0.18,0.989,0.194
2012-08-23 12:00:00,0.894,0.165,0.875,0.875,0.974,0.313
2012-08-23 13:00:00,0.856,0.212,0.995,0.995,0.943,0.514
2012-08-23 14:00:00,0.865,0.306,1.0,1.0,0.921,0.63
2012-08-23 15:00:00,0.906,0.825,0.999,0.999,0.964,0.678
