hour,CZ,DE,LT,PL,PL dolnośląskie,PL kujawsko-pomorskie,PL lubelskie,PL lubuskie,PL łódzkie,PL małopolskie,PL mazowieckie,PL opolskie,PL podkarpackie,PL podlaskie,PL pomorskie,PL śląskie,PL świętokrzyskie,PL warmińsko-mazurskie,PL wielkopolskie,PL zachodniopomorskie,SE,SK
2012-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 07:00:00,0.0,0.0,0.007,0.074,0.047,0.102,0.06,0.053,0.108,0.047,0.074,0.089,0.04,0.039,0.079,0.081,0.063,0.086,0.107,0.082,0.0,0.038
2012-02-26 08:00:00,0.083,0.018,0.102,0.249,0.144,0.306,0.194,0.131,0.295,0.243,0.263,0.217,0.269,0.205,0.25,0.265,0.253,0.275,0.275,0.266,0.137,0.213
2012-02-26 09:00:00,0.191,0.074,0.19,0.405,0.29,0.467,0.417,0.316,0.491,0.416,0.458,0.318,0.355,0.418,0.377,0.409,0.444,0.431,0.385,0.444,0.351,0.399
2012-02-26 10:00:00,0.267,0.154,0.244,0.501,0.257,0.527,0.599,0.415,0.571,0.476,0.596,0.416,0.426,0.499,0.496,0.49,0.595,0.532,0.53,0.55,0.527,0.517
2012-02-26 11:00:00,0.273,0.216,0.257,0.553,0.337,0.494,0.615,0.512,0.645,0.605,0.58,0.476,0.551,0.506,0.483,0.554,0.634,0.577,0.584,0.627,0.638,0.595
2012-02-26 12:00:00,0.305,0.256,0.28,0.546,0.458,0.382,0.525,0.607,0.635,0.57,0.598,0.493,0.551,0.447,0.44,0.553,0.636,0.523,0.582,0.644,0.687,0.653
2012-02-26 13:00:00,0.368,0.282,0.296,0.482,0.493,0.372,0.46,0.587,0.468,0.49,0.54,0.459,0.503,0.307,0.465,0.37,0.553,0.438,0.555,0.623,0.67,0.591
2012-02-26 14:00:00,0.367,0.281,0.265,0.407,0.461,0.352,0.369,0.47,0.338,0.375,0.432,0.453,0.416,0.319,0.373,0.413,0.436,0.367,0.429,0.538,0.588,0.467
2012-02-26 15:00:00,0.308,0.232,0.19,0.256,0.286,0.283,0.192,0.337,0.218,0.273,0.222,0.265,0.246,0.174,0.232,0.246,0.244,0.211,0.307,0.37,0.443,0.354
2012-02-26 16:00:00,0.195,0.142,0.072,0.096,0.117,0.112,0.057,0.16,0.088,0.095,0.072,0.092,0.079,0.043,0.098,0.098,0.084,0.072,0.125,0.161,0.242,0.187
2012-02-26 17:00:00,0.063,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.018
2012-02-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 07:00:00,0.001,0.0,0.036,0.112,0.106,0.11,0.118,0.095,0.127,0.09,0.118,0.13,0.103,0.126,0.096,0.131,0.098,0.124,0.118,0.092,0.0,0.049
2012-02-27 08:00:00,0.188,0.029,0.202,0.299,0.292,0.316,0.303,0.301,0.313,0.246,0.297,0.309,0.336,0.339,0.278,0.296,0.272,0.314,0.322,0.289,0.059,0.235
2012-02-27 09:00:00,0.384,0.092,0.356,0.442,0.49,0.485,0.431,0.488,0.469,0.377,0.478,0.469,0.416,0.452,0.418,0.413,0.331,0.456,0.461,0.474,0.125,0.428
2012-02-27 10:00:00,0.53,0.153,0.444,0.525,0.574,0.499,0.533,0.624,0.502,0.422,0.59,0.493,0.542,0.538,0.545,0.487,0.493,0.585,0.531,0.556,0.17,0.575
2012-02-27 11:00:00,0.583,0.208,0.474,0.55,0.579,0.595,0.616,0.605,0.539,0.362,0.641,0.535,0.598,0.576,0.587,0.472,0.542,0.634,0.594,0.421,0.187,0.632
2012-02-27 12:00:00,0.555,0.233,0.446,0.546,0.622,0.43,0.602,0.509,0.599,0.474,0.601,0.595,0.605,0.505,0.488,0.531,0.562,0.575,0.564,0.326,0.179,0.589
2012-02-27 13:00:00,0.49,0.219,0.376,0.45,0.547,0.289,0.543,0.356,0.388,0.467,0.522,0.484,0.479,0.368,0.447,0.45,0.5,0.524,0.391,0.243,0.157,0.509
2012-02-27 14:00:00,0.402,0.187,0.282,0.325,0.382,0.291,0.411,0.236,0.299,0.321,0.419,0.273,0.424,0.222,0.345,0.249,0.393,0.394,0.24,0.178,0.114,0.407
2012-02-27 15:00:00,0.288,0.134,0.19,0.19,0.183,0.177,0.234,0.135,0.183,0.194,0.268,0.174,0.226,0.122,0.19,0.171,0.234,0.235,0.123,0.089,0.063,0.265
2012-02-27 16:00:00,0.147,0.076,0.088,0.063,0.044,0.052,0.068,0.036,0.093,0.066,0.083,0.064,0.063,0.049,0.045,0.088,0.075,0.083,0.037,0.02,0.022,0.141
2012-02-27 17:00:00,0.036,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
2012-02-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
